id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-367624,2023-02-03,000001,Vente,148000,,,MOULIN PASTEILLIE,B055,31540,31491,Saint-Julia,31,,,314910000B0017,,,,,,,,,,,,,0,,,,,J,jardins,,,235,1.897072,43.490797
2023-367624,2023-02-03,000001,Vente,148000,,,RUE DU VINAIGRE,0005,31540,31491,Saint-Julia,31,,,314910000B0061,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,163,1.897888,43.490366
2023-369298,2023-03-13,000001,Vente,60000,4,,RUE NOTRE DAME,0017,31540,31491,Saint-Julia,31,,,314910000B0810,,,,,,,,,,,,,0,,,,,S,sols,,,142,1.896956,43.489988
2023-370382,2023-03-25,000001,Vente,219000,161,A,MOULIN NORD,B054,31540,31491,Saint-Julia,31,,,31491000ZK0030,,,,,,,,,,,,,0,1,Maison,69,3,S,sols,,,1700,1.90611,43.488309
2023-371110,2023-04-11,000001,Vente,142000,37,,EN FIQUE,B033,31540,31491,Saint-Julia,31,,,31491000ZI0008,,,,,,,,,,,,,0,1,Maison,102,5,S,sols,,,2680,1.905234,43.48972
2023-375102,2023-06-07,000001,Vente,275000,9999,,MOULINE-NORD,B057,31540,31491,Saint-Julia,31,,,31491000ZK0143,,,,,,,,,,,,,0,1,Maison,95,4,AG,terrains d'agrément,PARC,Parc,1194,1.901957,43.487844
2023-375102,2023-06-07,000001,Vente,275000,9999,,MOULINE-NORD,B057,31540,31491,Saint-Julia,31,,,31491000ZK0143,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,1000,1.901957,43.487844
2023-381864,2023-10-05,000001,Vente,48000,,,TAPISIE,B077,31540,31491,Saint-Julia,31,,,31491000ZP0015,,,,,,,,,,,,,0,,,,,T,terres,,,40700,1.886987,43.49142
2023-382076,2023-10-12,000001,Vente,75000,,,ENGRABIAL,B029,31540,31491,Saint-Julia,31,,,31491000ZM0001,,,,,,,,,,,,,0,,,,,T,terres,,,5660,1.890821,43.476163
2023-382076,2023-10-12,000001,Vente,75000,,,ENGRABIAL,B029,31540,31491,Saint-Julia,31,,,31491000ZN0016,,,,,,,,,,,,,0,,,,,T,terres,,,4070,1.889299,43.477095
2023-382076,2023-10-12,000001,Vente,75000,,,ENGRABIAL,B029,31540,31491,Saint-Julia,31,,,31491000ZN0022,,,,,,,,,,,,,0,,,,,T,terres,,,60620,1.889125,43.47592
2023-382103,2023-10-20,000001,Vente,126450,12,,RUE DU PRESBYTERE,0011,31540,31491,Saint-Julia,31,,,314910000B0156,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,50,1.898511,43.489852
2023-382103,2023-10-20,000001,Vente,126450,12,,RUE DU PRESBYTERE,0011,31540,31491,Saint-Julia,31,,,314910000B0780,,,,,,,,,,,,,0,,,,,S,sols,,,10,1.898598,43.48984
2023-382103,2023-10-20,000001,Vente,126450,12,,RUE DU PRESBYTERE,0011,31540,31491,Saint-Julia,31,,,314910000B0783,,,,,,,,,,,,,0,,,,,S,sols,,,22,1.898683,43.489816
