id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-365330,2023-01-02,000001,Vente,138528,1,,IMP DU VALLON,0071,31700,31351,Mondonville,31,,,31351000AL0721,,,117,,118,,12,,,,,,3,3,Dépendance,,0,,,,,,1.284797,43.664343
2023-365330,2023-01-02,000001,Vente,138528,1,,IMP DU VALLON,0071,31700,31351,Mondonville,31,,,31351000AL0721,,,117,,118,,12,,,,,,3,2,Appartement,57,3,,,,,,1.284797,43.664343
2023-365330,2023-01-02,000001,Vente,138528,1,,IMP DU VALLON,0071,31700,31351,Mondonville,31,,,31351000AL0721,,,117,,118,,12,,,,,,3,3,Dépendance,,0,,,,,,1.284797,43.664343
2023-365444,2023-01-19,000001,Vente,100000,4,,RTE DE DAUX,0013,31700,31351,Mondonville,31,,,31351000AM0535,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.283971,43.673637
2023-365444,2023-01-19,000001,Vente,100000,4,,RTE DE DAUX,0013,31700,31351,Mondonville,31,,,31351000AM0535,,,21,45.03,,,,,,,,,1,3,Dépendance,,0,,,,,,1.283971,43.673637
2023-365444,2023-01-19,000001,Vente,100000,4,,RTE DE DAUX,0013,31700,31351,Mondonville,31,,,31351000AM0535,,,21,45.03,43,,,,,,,,2,2,Appartement,45,2,,,,,,1.283971,43.673637
2023-365444,2023-01-19,000001,Vente,100000,4,,RTE DE DAUX,0013,31700,31351,Mondonville,31,,,31351000AM0535,,,21,45.03,43,,,,,,,,2,3,Dépendance,,0,,,,,,1.283971,43.673637
2023-365605,2023-01-06,000001,Vente,289200,31,,CHE DE GAHETE,0016,31700,31351,Mondonville,31,,,31351000AC0130,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,625,1.303727,43.664203
2023-365605,2023-01-06,000001,Vente,289200,,,GAHETE,B021,31700,31351,Mondonville,31,,,31351000AC0139,,,,,,,,,,,,,0,,,,,T,terres,,,1040,1.3042,43.664766
2023-366111,2023-01-24,000001,Vente,116000,7,,AV DE LA PLAINE,0070,31700,31351,Mondonville,31,,,31351000AL0670,,,103,,261,,,,,,,,2,3,Dépendance,,0,,,,,,1.282864,43.661156
2023-366111,2023-01-24,000001,Vente,116000,7,,AV DE LA PLAINE,0070,31700,31351,Mondonville,31,,,31351000AL0670,,,103,,261,,,,,,,,2,2,Appartement,37,2,,,,,,1.282864,43.661156
2023-367122,2023-02-07,000001,Vente,241880,9,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,152,,168,,67,81.7,,,,,3,3,Dépendance,,0,,,,,,1.280952,43.66629
2023-367122,2023-02-07,000001,Vente,241880,9,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,152,,168,,67,81.7,,,,,3,1,Maison,80,4,,,,,,1.280952,43.66629
2023-367122,2023-02-07,000001,Vente,241880,9,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,152,,168,,67,81.7,,,,,3,3,Dépendance,,0,,,,,,1.280952,43.66629
2023-367253,2023-02-01,000001,Vente,80275,84,,LE GAJEA,B023,31700,31351,Mondonville,31,,,31351000AE0178,,,,,,,,,,,,,0,1,Maison,55,2,S,sols,,,542,1.281414,43.656985
2023-367253,2023-02-01,000001,Vente,80275,84,,LE GAJEA,B023,31700,31351,Mondonville,31,,,31351000AE0178,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,542,1.281414,43.656985
2023-367309,2023-02-17,000001,Vente,150000,4,,CHE DE GAHETE,0016,31700,31351,Mondonville,31,,,31351000AC0530,,,,,,,,,,,,,0,,,,,S,sols,,,249,1.300245,43.664541
2023-367309,2023-02-17,000001,Vente,150000,4,,CHE DE GAHETE,0016,31700,31351,Mondonville,31,,,31351000AC0531,,,,,,,,,,,,,0,1,Maison,93,3,S,sols,,,181,1.300448,43.664598
2023-367309,2023-02-17,000001,Vente,150000,4,,CHE DE GAHETE,0016,31700,31351,Mondonville,31,,,31351000AC0534,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,128,1.300477,43.664651
2023-367309,2023-02-17,000001,Vente,150000,4,,CHE DE GAHETE,0016,31700,31351,Mondonville,31,,,31351000AC0535,,,,,,,,,,,,,0,,,,,S,sols,,,41,1.300313,43.664695
2023-367531,2023-01-27,000001,Vente,157000,9,,CHE DE PANEDAUTES,0031,31700,31351,Mondonville,31,,,31351000AM0632,,,102,,103,,42,64.29,64,,,,4,1,Maison,64,3,,,,,,1.287499,43.677425
2023-367531,2023-01-27,000001,Vente,157000,9,,CHE DE PANEDAUTES,0031,31700,31351,Mondonville,31,,,31351000AM0632,,,102,,103,,42,64.29,64,,,,4,3,Dépendance,,0,,,,,,1.287499,43.677425
2023-367531,2023-01-27,000001,Vente,157000,9,,CHE DE PANEDAUTES,0031,31700,31351,Mondonville,31,,,31351000AM0632,,,102,,103,,42,64.29,64,,,,4,3,Dépendance,,0,,,,,,1.287499,43.677425
2023-367531,2023-01-27,000001,Vente,157000,9,,CHE DE PANEDAUTES,0031,31700,31351,Mondonville,31,,,31351000AM0632,,,102,,103,,42,64.29,64,,,,4,3,Dépendance,,0,,,,,,1.287499,43.677425
2023-367917,2023-03-02,000001,Vente,270000,,,MAIBON,B031,31700,31351,Mondonville,31,,,31351000AH0283,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,821,1.279962,43.659278
2023-367917,2023-03-02,000001,Vente,270000,10,,IMP ROUDE,0038,31700,31351,Mondonville,31,,,31351000AH0673,,,,,,,,,,,,,0,1,Maison,85,5,S,sols,,,815,1.279995,43.65944
2023-367917,2023-03-02,000001,Vente,270000,10,,IMP ROUDE,0038,31700,31351,Mondonville,31,,,31351000AH0673,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,1.279995,43.65944
2023-368070,2023-02-24,000001,Vente,390100,18,,LOT DU HAMEAU DE BOUCONNE,A021,31700,31351,Mondonville,31,,,31351000AM0711,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,831,1.278022,43.672676
2023-368525,2023-03-07,000001,Vente,95000,2,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0670,,,233,,57,,,,,,,,2,3,Dépendance,,0,,,,,,1.282864,43.661156
2023-368525,2023-03-07,000001,Vente,95000,2,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0670,,,233,,57,,,,,,,,2,2,Appartement,34,2,,,,,,1.282864,43.661156
2023-368576,2023-02-24,000001,Vente,230000,147,A,LE CANNONGE,B010,31700,31351,Mondonville,31,,,31351000AM1210,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,968,1.280971,43.674639
2023-368576,2023-02-24,000001,Vente,230000,,,LE CANNONGE,B010,31700,31351,Mondonville,31,,,31351000AM1213,,,,,,,,,,,,,0,,,,,S,sols,,,30,1.28133,43.675053
2023-368576,2023-02-24,000001,Vente,230000,,,LE CANNONGE,B010,31700,31351,Mondonville,31,,,31351000AM1214,,,,,,,,,,,,,0,,,,,S,sols,,,6,1.281386,43.675106
2023-368593,2023-02-28,000001,Vente,260700,9,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,156,,172,,71,81.55,,,,,3,3,Dépendance,,0,,,,,,1.280952,43.66629
2023-368593,2023-02-28,000001,Vente,260700,9,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,156,,172,,71,81.55,,,,,3,3,Dépendance,,0,,,,,,1.280952,43.66629
2023-368593,2023-02-28,000001,Vente,260700,9,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,156,,172,,71,81.55,,,,,3,1,Maison,81,4,,,,,,1.280952,43.66629
2023-368847,2023-03-01,000001,Vente,105000,,,LE CANNONGE,B010,31700,31351,Mondonville,31,,,31351000AM0284,,,,,,,,,,,,,0,,,,,S,sols,,,1006,1.280133,43.674654
2023-368847,2023-03-01,000001,Vente,105000,,,LE CANNONGE,B010,31700,31351,Mondonville,31,,,31351000AM1025,,,,,,,,,,,,,0,,,,,S,sols,,,608,1.279548,43.674216
2023-368859,2023-03-09,000001,Vente,230880,1521,,RTE DE TOULOUSE,0042,31700,31351,Mondonville,31,,,31351000AD0728,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,226,1.29737,43.666193
2023-369321,2023-03-03,000001,Vente,2100,,,BIROU,B008,31700,31351,Mondonville,31,,,31351000AD0192,,,,,,,,,,,,,0,,,,,T,terres,,,1656,1.29255,43.660704
2023-369455,2023-03-23,000001,Vente,580000,20,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0709,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,922,1.286348,43.66513
2023-369455,2023-03-23,000001,Vente,580000,20,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0709,,,,,,,,,,,,,0,1,Maison,178,6,AG,terrains d'agrément,PARC,Parc,922,1.286348,43.66513
2023-369455,2023-03-23,000001,Vente,580000,20,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0709,,,,,,,,,,,,,0,1,Maison,178,6,S,sols,,,500,1.286348,43.66513
2023-369455,2023-03-23,000001,Vente,580000,20,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0709,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.286348,43.66513
2023-369455,2023-03-23,000001,Vente,580000,20,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0709,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.286348,43.66513
2023-369455,2023-03-23,000001,Vente,580000,20,,IMP DES COTEAUX,0072,31700,31351,Mondonville,31,,,31351000AL0709,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,922,1.286348,43.66513
2023-370094,2023-03-24,000001,Vente,279980,3,,RTE DE DAUX,0013,31700,31351,Mondonville,31,,,31351000AM0792,,,9,,,,,,,,,,1,1,Maison,98,4,,,,,,1.28238,43.672947
2023-370288,2023-03-29,000001,Vente,175000,218,,LE VILLAGE,B046,31700,31351,Mondonville,31,,,31351000AN0089,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.288057,43.671241
2023-370288,2023-03-29,000001,Vente,175000,7,,RUE D ARMAGNAC,0001,31700,31351,Mondonville,31,,,31351000AN0093,,,,,,,,,,,,,0,1,Maison,53,3,S,sols,,,48,1.288109,43.671092
2023-370875,2023-04-12,000002,Vente,16500,25,,CHE DE LA CROIX D ALLIEZ,0009,31700,31351,Mondonville,31,,,31351000AC0720,,,,,,,,,,,,,0,,,,,S,sols,,,133,1.304594,43.662991
2023-370888,2023-04-04,000002,Vente,1,1519,,RTE DE TOULOUSE,0042,31700,31351,Mondonville,31,,,31351000AD0725,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,351,1.297112,43.665933
2023-370888,2023-04-04,000002,Vente,1,,,BOUILLAUD,B009,31700,31351,Mondonville,31,,,31351000AD1129,,,,,,,,,,,,,0,,,,,T,terres,,,1229,1.298099,43.666514
2023-370974,2023-04-06,000001,Vente,186690.3,7,,RUE DES GLYCINES,0090,31700,31351,Mondonville,31,,,31351000AM0931,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,195,1.289475,43.675272
2023-371734,2023-05-02,000001,Vente,85000,31,,RTE DE PIBRAC,0033,31700,31351,Mondonville,31,,,31351000AL0588,,,179,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.28593,43.666688
2023-371734,2023-05-02,000001,Vente,85000,31,,RTE DE PIBRAC,0033,31700,31351,Mondonville,31,,,31351000AL0588,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.28593,43.666688
2023-371734,2023-05-02,000001,Vente,85000,31,,RTE DE PIBRAC,0033,31700,31351,Mondonville,31,,,31351000AL0588,,,32,,,,,,,,,,1,2,Appartement,34,2,,,,,,1.28593,43.666688
2023-371769,2023-05-11,000001,Vente,118000,9000,,CHE DE BORDENEUVE,0004,31700,31351,Mondonville,31,,,31351000AL0723,,,113,,177,,20,,50,,,,4,2,Appartement,44,2,,,,,,1.280952,43.66629
