id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-387489,2023-03-10,000001,Vente,230000,128,,DEBACH BAYLE,B012,31110,31142,Cier-de-Luchon,31,,,311420000A1956,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,300,0,S,sols,,,1203,0.602544,42.845486
2023-387489,2023-03-10,000001,Vente,230000,,,DEBACH BAYLE,B012,31110,31142,Cier-de-Luchon,31,,,311420000A1957,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,1836,0.602756,42.845606
2023-387641,2023-03-18,000001,Vente,45000,,,GERLON,B017,31110,31142,Cier-de-Luchon,31,,,311420000A1547,,,,,,,,,,,,,0,,,,,P,prés,,,468,0.602587,42.856231
2023-387641,2023-03-18,000001,Vente,45000,,,GERLON,B017,31110,31142,Cier-de-Luchon,31,,,311420000A1690,,,,,,,,,,,,,0,,,,,P,prés,,,492,0.602757,42.856263
2023-388021,2023-03-31,000001,Vente,266500,5,,PRATVIEL,B030,31110,31142,Cier-de-Luchon,31,,,311420000A1996,,,,,,,,,,,,,0,1,Maison,128,4,S,sols,,,893,0.604848,42.846222
2023-388021,2023-03-31,000001,Vente,266500,5,,PRATVIEL,B030,31110,31142,Cier-de-Luchon,31,,,311420000A1996,,,,,,,,,,,,,0,1,Maison,128,4,P,prés,,,54,0.604848,42.846222
2023-388736,2023-05-13,000001,Vente,10000,,,MIEGE PRADO,B022,31110,31142,Cier-de-Luchon,31,,,311420000A0761,,,,,,,,,,,,,0,,,,,P,prés,,,2170,0.60172,42.846875
2023-388736,2023-05-13,000001,Vente,10000,,,MIEGE PRADO,B022,31110,31142,Cier-de-Luchon,31,,,311420000A0772,,,,,,,,,,,,,0,,,,,P,prés,,,1155,0.601483,42.845355
2023-388736,2023-05-13,000001,Vente,10000,,,ICHART DE BAYLE,B018,31110,31142,Cier-de-Luchon,31,,,311420000A0822,,,,,,,,,,,,,0,,,,,P,prés,,,590,0.59909,42.846509
2023-388736,2023-05-13,000001,Vente,10000,,,ESCALES LUMIERE,B014,31110,31142,Cier-de-Luchon,31,,,311420000A0957,,,,,,,,,,,,,0,,,,,L,landes,,,810,0.608684,42.850599
2023-388736,2023-05-13,000001,Vente,10000,,,CASTERA,B008,31110,31142,Cier-de-Luchon,31,,,311420000A2010,,,,,,,,,,,,,0,,,,,T,terres,,,4067,0.601271,42.853076
2023-388736,2023-05-13,000001,Vente,10000,,,CASTERA,B008,31110,31142,Cier-de-Luchon,31,,,311420000A2012,,,,,,,,,,,,,0,,,,,P,prés,,,1555,0.602513,42.853213
2023-388965,2023-05-17,000001,Vente,126000,,,LURET,B021,31110,31142,Cier-de-Luchon,31,,,311420000A1235,,,,,,,,,,,,,0,,,,,J,jardins,,,300,0.60264,42.861715
2023-388965,2023-05-17,000001,Vente,126000,76,,LURET,B021,31110,31142,Cier-de-Luchon,31,,,311420000A1343,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,620,0.602522,42.86189
2023-388965,2023-05-17,000001,Vente,126000,76,,LURET,B021,31110,31142,Cier-de-Luchon,31,,,311420000A1343,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,620,0.602522,42.86189
2023-390359,2023-08-01,000001,Vente,407500,115,,SATANE,B033,31110,31142,Cier-de-Luchon,31,,,311420000A1526,,,,,,,,,,,,,0,1,Maison,151,7,S,sols,,,1561,0.599729,42.85429
2023-390460,2023-06-28,000002,Echange,16500,,,SATANE,B033,31110,31142,Cier-de-Luchon,31,,,311420000A0325,,,,,,,,,,,,,0,,,,,P,prés,,,3430,0.597819,42.852842
2023-390460,2023-06-28,000002,Echange,16500,,,CASTEX,B009,31110,31142,Cier-de-Luchon,31,,,311420000A2051,,,,,,,,,,,,,0,,,,,S,sols,,,328,0.602214,42.857872
2023-390460,2023-06-28,000003,Echange,16500,,,MOLES,B023,31110,31142,Cier-de-Luchon,31,,,311420000A0123,,,,,,,,,,,,,0,,,,,P,prés,,,500,0.600526,42.857959
2023-390460,2023-06-28,000003,Echange,16500,,,MOLES,B023,31110,31142,Cier-de-Luchon,31,,,311420000A0124,,,,,,,,,,,,,0,,,,,J,jardins,,,240,0.600757,42.857962
2023-390460,2023-06-28,000003,Echange,16500,,,MOLES,B023,31110,31142,Cier-de-Luchon,31,,,311420000A0128,,,,,,,,,,,,,0,,,,,J,jardins,,,187,0.600409,42.857949
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1154,,,,,,,,,,,,,0,,,,,L,landes,,,230,0.603993,42.864745
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1245,,,,,,,,,,,,,0,,,,,P,prés,,,115,0.604076,42.864761
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1258,,,,,,,,,,,,,0,,,,,S,sols,,,11,0.605272,42.86469
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1290,,,,,,,,,,,,,0,,,,,P,prés,,,6935,0.604706,42.864913
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1292,,,,,,,,,,,,,0,,,,,S,sols,,,30,0.60527,42.864892
2023-392123,2023-10-17,000001,Vente,245000,1,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1293,,,,,,,,,,,,,0,,,,,S,sols,,,95,0.605285,42.864841
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1295,,,,,,,,,,,,,0,,,,,S,sols,,,512,0.605127,42.864691
2023-392123,2023-10-17,000001,Vente,245000,,,CANTRUC,B007,31110,31142,Cier-de-Luchon,31,,,311420000A1463,,,,,,,,,,,,,0,,,,,S,sols,,,288,0.605225,42.864926
