id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-391143,2023-09-07,000001,Vente,1040657,,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0054,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,860,0.922474,43.351583
2023-391143,2023-09-07,000001,Vente,1040657,,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0055,,,,,,,,,,,,,0,,,,,P,prés,,,10765,0.922006,43.351669
2023-391143,2023-09-07,000001,Vente,1040657,7,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0056,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,5895,0.920427,43.351732
2023-391143,2023-09-07,000001,Vente,1040657,7,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0056,,,,,,,,,,,,,0,1,Maison,38,2,S,sols,,,5895,0.920427,43.351732
2023-391143,2023-09-07,000001,Vente,1040657,,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0057,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,3580,0.920793,43.352051
2023-391143,2023-09-07,000001,Vente,1040657,8,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0059,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,367,0.92017,43.351801
2023-391143,2023-09-07,000001,Vente,1040657,8,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0059,,,,,,,,,,,,,0,1,Maison,140,4,S,sols,,,367,0.92017,43.351801
2023-391143,2023-09-07,000001,Vente,1040657,,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0060,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,7124,0.919603,43.351757
2023-391143,2023-09-07,000001,Vente,1040657,,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0098,,,,,,,,,,,,,0,,,,,P,prés,,,33529,0.920742,43.352829
2023-391143,2023-09-07,000001,Vente,1040657,,,PAGUERE DE RIVIERE,B013,31230,31456,Riolas,31,,,31456000AB0098,,,,,,,,,,,,,0,,,,,L,landes,,,5000,0.920742,43.352829
2023-391164,2023-08-31,000001,Vente,50000,11,,MADETE,B007,31230,31456,Riolas,31,,,31456000AC0002,,,,,,,,,,,,,0,1,Maison,57,3,S,sols,,,297,0.925675,43.351954
2023-391164,2023-08-31,000001,Vente,50000,,,MADETE,B007,31230,31456,Riolas,31,,,31456000AC0003,,,,,,,,,,,,,0,,,,,P,prés,,,1162,0.925741,43.352144
2023-391164,2023-08-31,000001,Vente,50000,,,ENGIMARO,B004,31230,31456,Riolas,31,,,31456000AC0034,,,,,,,,,,,,,0,,,,,S,sols,,,957,0.925908,43.351787
2023-391164,2023-08-31,000001,Vente,50000,,,ENGIMARO,B004,31230,31456,Riolas,31,,,31456000AC0035,,,,,,,,,,,,,0,,,,,P,prés,,,1048,0.926024,43.351574
2023-391164,2023-08-31,000001,Vente,50000,,,ENGIMARO,B004,31230,31456,Riolas,31,,,31456000AC0101,,,,,,,,,,,,,0,,,,,T,terres,,,887,0.925523,43.35152
2023-391164,2023-08-31,000001,Vente,50000,,,ENGIMARO,B004,31230,31456,Riolas,31,,,31456000AC0102,,,,,,,,,,,,,0,,,,,P,prés,,,221,0.925426,43.351669
2023-392068,2023-11-09,000001,Vente,45000,,,LE VILLAGE,B018,31230,31456,Riolas,31,,,31456000AD0071,,,,,,,,,,,,,0,,,,,J,jardins,,,221,0.916247,43.34902
2023-392068,2023-11-09,000001,Vente,45000,20,,LE VILLAGE,B018,31230,31456,Riolas,31,,,31456000AD0072,,,,,,,,,,,,,0,1,Maison,39,1,S,sols,,,530,0.916452,43.34893
