id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386580,2023-01-10,000001,Vente,187000,,,BOIS COMMUNAL,B007,31230,31178,Fabas,31,,,31178000AH0015,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3143,0.890219,43.317302
2023-386580,2023-01-10,000001,Vente,187000,,,BOIS COMMUNAL,B007,31230,31178,Fabas,31,,,31178000AH0016,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3236,0.890377,43.31734
2023-386580,2023-01-10,000001,Vente,187000,76,,LACASSAGNE,B045,31230,31178,Fabas,31,,,31178000AL0086,,,,,,,,,,,,,0,1,Maison,85,2,S,sols,,,3935,0.909126,43.315677
2023-386580,2023-01-10,000001,Vente,187000,76,,LACASSAGNE,B045,31230,31178,Fabas,31,,,31178000AL0086,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3935,0.909126,43.315677
2023-386580,2023-01-10,000001,Vente,187000,,,LACASSAGNE,B045,31230,31178,Fabas,31,,,31178000AL0087,,,,,,,,,,,,,0,,,,,L,landes,,,1505,0.908771,43.315849
2023-386731,2023-01-17,000001,Vente,12000,,,MANAN,B061,31230,31178,Fabas,31,,,31178000AO0170,,,,,,,,,,,,,0,1,Maison,32,1,AG,terrains d'agrément,PARC,Parc,601,0.903916,43.306253
2023-390569,2023-08-03,000001,Vente,281850,119,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0114,,,,,,,,,,,,,0,1,Maison,153,4,AG,terrains d'agrément,PARC,Parc,1764,0.895242,43.301782
2023-390569,2023-08-03,000001,Vente,281850,119,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0114,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,1764,0.895242,43.301782
2023-390569,2023-08-03,000001,Vente,281850,119,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0114,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,1764,0.895242,43.301782
2023-390569,2023-08-03,000001,Vente,281850,119,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,0.895242,43.301782
2023-390569,2023-08-03,000001,Vente,281850,119,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0114,,,,,,,,,,,,,0,1,Maison,153,4,S,sols,,,500,0.895242,43.301782
2023-390569,2023-08-03,000001,Vente,281850,119,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0114,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,0.895242,43.301782
2023-390569,2023-08-03,000001,Vente,281850,,,CADOURS,B013,31230,31178,Fabas,31,,,31178000AP0125,,,,,,,,,,,,,0,,,,,P,prés,,,1321,0.895243,43.301895
