id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386660,2023-01-24,000001,Vente,5000,10,,CHE DU BOIS,0033,31440,31176,Esténos,31,,,311760000A0384,,,,,,,,,,,,,0,1,Maison,70,2,S,sols,,,180,0.637529,42.946602
2023-386660,2023-01-24,000001,Vente,5000,10,A,CHE DU BOIS,0033,31440,31176,Esténos,31,,,311760000A0756,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,0.638037,42.946429
2023-386660,2023-01-24,000001,Vente,5000,10,A,CHE DU BOIS,0033,31440,31176,Esténos,31,,,311760000A0756,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1530,0.638037,42.946429
2023-387003,2023-02-08,000001,Vente,1500,,,LOURIGUERE,B018,31440,31176,Esténos,31,,,311760000A0325,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,460,0.637707,42.952667
2023-387003,2023-02-08,000001,Vente,1500,,,LOURIGUERE,B018,31440,31176,Esténos,31,,,311760000A0327,,,,,,,,,,,,,0,,,,,J,jardins,,,209,0.637251,42.952459
2023-387188,2023-02-23,000001,Vente,225,7,,CHE DE LA LANNE,0030,31440,31176,Esténos,31,,,311760000A0877,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,900,0.637099,42.950428
2023-387582,2023-03-22,000001,Vente,158000,,,LA GERLE,B013,31440,31176,Esténos,31,,,311760000A0059,,,,,,,,,,,,,0,,,,,P,prés,,,770,0.64151,42.947847
2023-387582,2023-03-22,000001,Vente,158000,,,LA GERLE,B013,31440,31176,Esténos,31,,,311760000A0060,,,,,,,,,,,,,0,,,,,J,jardins,,,155,0.641294,42.947753
2023-387582,2023-03-22,000001,Vente,158000,,,LE VILLAGE,B031,31440,31176,Esténos,31,,,311760000A0290,,,,,,,,,,,,,0,,,,,J,jardins,,,209,0.641142,42.947613
2023-387582,2023-03-22,000001,Vente,158000,46,,RTE DE LUCHON,0029,31440,31176,Esténos,31,,,311760000A0761,,,,,,,,,,,,,0,1,Maison,136,7,S,sols,,,326,0.64108,42.947708
