id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-366553,2023-02-03,000001,Vente,485335,,,PLAINE DE LA SOULADE,B027,31380,31388,Montpitol,31,,,313880000B0141,,,,,,,,,,,,,0,,,,,T,terres,,,550,1.640181,43.707108
2023-366553,2023-02-03,000001,Vente,485335,20,,RTE DE LA SOULADE,0082,31380,31388,Montpitol,31,,,313880000B0143,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1200,1.640951,43.706729
2023-366553,2023-02-03,000001,Vente,485335,20,,RTE DE LA SOULADE,0082,31380,31388,Montpitol,31,,,313880000B0143,,,,,,,,,,,,,0,1,Maison,128,6,AG,terrains d'agrément,PARC,Parc,2875,1.640951,43.706729
2023-366553,2023-02-03,000001,Vente,485335,20,,RTE DE LA SOULADE,0082,31380,31388,Montpitol,31,,,313880000B0143,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,2875,1.640951,43.706729
2023-366553,2023-02-03,000001,Vente,485335,20,,RTE DE LA SOULADE,0082,31380,31388,Montpitol,31,,,313880000B0143,,,,,,,,,,,,,0,1,Maison,128,6,S,sols,,,1200,1.640951,43.706729
2023-367230,2023-01-30,000002,Vente,577310,139,,CHE D'ENJANNAT,0015,31380,31388,Montpitol,31,,,313880000B0479,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2804,1.633427,43.717785
2023-367230,2023-01-30,000002,Vente,577310,139,,CHE D'ENJANNAT,0015,31380,31388,Montpitol,31,,,313880000B0479,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2804,1.633427,43.717785
2023-367230,2023-01-30,000002,Vente,577310,139,,CHE D'ENJANNAT,0015,31380,31388,Montpitol,31,,,313880000B0479,,,,,,,,,,,,,0,1,Maison,214,7,S,sols,,,2804,1.633427,43.717785
2023-367230,2023-01-30,000002,Vente,577310,139,,CHE D'ENJANNAT,0015,31380,31388,Montpitol,31,,,313880000B0479,,,,,,,,,,,,,0,1,Maison,74,2,S,sols,,,2804,1.633427,43.717785
2023-367230,2023-01-30,000002,Vente,577310,139,,CHE D'ENJANNAT,0015,31380,31388,Montpitol,31,,,313880000B0479,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2804,1.633427,43.717785
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0002,,,,,,,,,,,,,0,,,,,T,terres,,,5920,1.632058,43.719824
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0003,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6906,1.632716,43.719911
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0013,,,,,,,,,,,,,0,,,,,T,terres,,,13945,1.634763,43.71966
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0014,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,20485,1.634243,43.718941
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0015,,,,,,,,,,,,,0,,,,,T,terres,,,23660,1.635361,43.718112
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0016,,,,,,,,,,,,,0,,,,,T,terres,,,365,1.635722,43.716691
2023-368897,2023-03-15,000001,Vente,200000,,,ENGOURDOU,B011,31380,31388,Montpitol,31,,,313880000B0017,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,20805,1.636382,43.717564
2023-368897,2023-03-15,000001,Vente,200000,,,LA PLAINE,B026,31380,31388,Montpitol,31,,,313880000B0018,,,,,,,,,,,,,0,,,,,T,terres,,,4570,1.636592,43.716589
2023-368897,2023-03-15,000001,Vente,200000,,,LA PLAINE,B026,31380,31388,Montpitol,31,,,313880000B0019,,,,,,,,,,,,,0,,,,,T,terres,,,2020,1.637007,43.716296
2023-368897,2023-03-15,000001,Vente,200000,,,LA PLAINE,B026,31380,31388,Montpitol,31,,,313880000B0020,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,7190,1.637192,43.716489
2023-368897,2023-03-15,000001,Vente,200000,,,LA PLAINE,B026,31380,31388,Montpitol,31,,,313880000B0021,,,,,,,,,,,,,0,,,,,T,terres,,,9870,1.637648,43.716925
2023-368897,2023-03-15,000001,Vente,200000,,,LA PLAINE,B026,31380,31388,Montpitol,31,,,313880000B0022,,,,,,,,,,,,,0,,,,,T,terres,,,30771,1.638293,43.717323
2023-368897,2023-03-15,000001,Vente,200000,,,LA PLAINE,B026,31380,31388,Montpitol,31,,,313880000B0026,,,,,,,,,,,,,0,,,,,T,terres,,,3382,1.639614,43.715535
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0115,,,,,,,,,,,,,0,,,,,T,terres,,,8950,1.63498,43.71641
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0117,,,,,,,,,,,,,0,,,,,T,terres,,,5933,1.633097,43.715532
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0117,,,,,,,,,,,,,0,,,,,T,terres,,,5932,1.633097,43.715532
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0118,,,,,,,,,,,,,0,,,,,T,terres,,,10490,1.630912,43.716773
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0480,,,,,,,,,,,,,0,,,,,P,prés,,,16,1.631815,43.719076
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0528,,,,,,,,,,,,,0,,,,,T,terres,,,59059,1.63274,43.717514
2023-368897,2023-03-15,000001,Vente,200000,,,ENJANNAT,B012,31380,31388,Montpitol,31,,,313880000B0529,,,,,,,,,,,,,0,,,,,T,terres,,,22,1.633167,43.717687
