id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386364,2023-01-19,000001,Vente,373350,81,,CHE DE VILLENEUVE,0160,31860,31580,Villate,31,,,31580000AH0202,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,730,1.390293,43.473174
2023-386364,2023-01-19,000001,Vente,373350,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0207,,,,,,,,,,,,,0,,,,,T,terres,,,42,1.390278,43.473327
2023-386364,2023-01-19,000001,Vente,373350,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0209,,,,,,,,,,,,,0,,,,,T,terres,,,370,1.390746,43.473093
2023-386380,2023-01-09,000001,Vente,150000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0223,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,509,1.391016,43.473497
2023-386381,2023-01-09,000001,Vente,170000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0222,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,707,1.390505,43.473826
2023-386470,2023-01-24,000001,Vente,155000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0220,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,522,1.390943,43.473882
2023-386610,2023-01-26,000001,Vente,155000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0224,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,550,1.391305,43.473372
2023-386612,2023-01-09,000001,Vente,110000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0227,,,,,,,,,,,,,0,,,,,S,sols,,,32,1.390673,43.473632
2023-386612,2023-01-09,000001,Vente,110000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0228,,,,,,,,,,,,,0,,,,,S,sols,,,32,1.390716,43.473605
2023-386612,2023-01-09,000001,Vente,110000,,,VILLENEUVE,B021,31860,31580,Villate,31,,,31580000AH0229,,,,,,,,,,,,,0,,,,,S,sols,,,32,1.390758,43.473576
