id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-367088,2023-02-01,000001,Vente,518200,14,,RUE DU ROUSSEL,0304,31280,31163,Drémil-Lafage,31,,,31163000ZH0268,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,768,1.603479,43.601602
2023-367088,2023-02-01,000001,Vente,518200,14,,RUE DU ROUSSEL,0304,31280,31163,Drémil-Lafage,31,,,31163000ZH0268,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,768,1.603479,43.601602
2023-367088,2023-02-01,000001,Vente,518200,14,,RUE DU ROUSSEL,0304,31280,31163,Drémil-Lafage,31,,,31163000ZH0268,,,,,,,,,,,,,0,1,Maison,116,4,S,sols,,,768,1.603479,43.601602
2023-367610,2023-02-03,000001,Echange,2000,12,,CHE DE CHASTEL,0058,31280,31163,Drémil-Lafage,31,,,31163000AA0011,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.603588,43.599813
2023-368641,2023-03-06,000001,Vente,311325,12,,CHE DE CHASTEL,0058,31280,31163,Drémil-Lafage,31,,,31163000AA0011,,,27,89.7,,,,,,,,,1,2,Appartement,90,4,,,,,,1.603588,43.599813
2023-368641,2023-03-06,000001,Vente,311325,12,,CHE DE CHASTEL,0058,31280,31163,Drémil-Lafage,31,,,31163000AA0011,,,48,17.7,,,,,,,,,1,3,Dépendance,,0,,,,,,1.603588,43.599813
2023-368641,2023-03-06,000001,Vente,311325,12,,CHE DE CHASTEL,0058,31280,31163,Drémil-Lafage,31,,,31163000AA0011,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.603588,43.599813
2023-369266,2023-03-30,000001,Vente,443000,43,,RUE DU COLOMBIER,0062,31280,31163,Drémil-Lafage,31,,,31163000ZC0071,,,,,,,,,,,,,0,3,Dépendance,,0,AB,terrains a bâtir,,,3878,1.611889,43.569704
2023-369266,2023-03-30,000001,Vente,443000,43,,RUE DU COLOMBIER,0062,31280,31163,Drémil-Lafage,31,,,31163000ZC0071,,,,,,,,,,,,,0,1,Maison,134,6,AB,terrains a bâtir,,,3878,1.611889,43.569704
2023-369623,2023-03-23,000001,Vente,359750,32,,RUE DU COTEAU DE FRANCE,0066,31280,31163,Drémil-Lafage,31,,,31163000AB0033,,,,,,,,,,,,,0,1,Maison,125,5,S,sols,,,1333,1.598202,43.595892
2023-370560,2023-04-17,000001,Vente,300000,10,,AV DE LA MOUYSSAGUESE,0242,31280,31163,Drémil-Lafage,31,,,31163000ZB0078,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,320,0,S,sols,,,1375,1.590599,43.595704
