id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-372349,2023-05-09,000002,Vente,35642,53,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0085,,,,,,,,,,,,,0,1,Maison,70,1,S,sols,,,2597,1.489344,43.443992
2023-372349,2023-05-09,000002,Vente,35642,,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0297,,,,,,,,,,,,,0,,,,,T,terres,,,37363,1.489112,43.444368
2023-373540,2023-06-09,000002,Vente,287500,36,,ALL DES PLATANES,0016,31450,31171,Espanès,31,,,311710000B0294,,,,,,,,,,,,,0,1,Maison,95,5,,,,,,1.478876,43.456076
2023-374022,2023-06-07,000001,Vente,149000,,,PECHANTOU,B029,31450,31171,Espanès,31,,,311710000B0291,,,,,,,,,,,,,0,,,,,T,terres,,,1945,1.480868,43.45528
2023-374022,2023-06-07,000001,Vente,149000,,,PECHANTOU,B029,31450,31171,Espanès,31,,,311710000B0293,,,,,,,,,,,,,0,,,,,T,terres,,,143,1.481181,43.45575
2023-378939,2023-08-24,000001,Vente,91250,,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0079,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,7631,1.493251,43.441966
2023-378939,2023-08-24,000001,Vente,91250,,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0080,,,,,,,,,,,,,0,,,,,T,terres,,,2482,1.493127,43.442265
2023-378939,2023-08-24,000001,Vente,91250,,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0081,,,,,,,,,,,,,0,,,,,T,terres,,,6665,1.492657,43.442203
2023-378939,2023-08-24,000001,Vente,91250,,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0082,,,,,,,,,,,,,0,,,,,T,terres,,,34768,1.492146,43.4415
2023-378939,2023-08-24,000001,Vente,91250,,,AYANT,B004,31450,31171,Espanès,31,,,311710000B0083,,,,,,,,,,,,,0,,,,,T,terres,,,15890,1.490187,43.441577
2023-381466,2023-10-11,000001,Vente,187700,35,,RUE DU CHATEAU,0004,31450,31171,Espanès,31,,,311710000A0142,,,,,,,,,,,,,0,1,Maison,100,3,S,sols,,,1012,1.493401,43.451796
2023-381466,2023-10-11,000001,Vente,187700,,,SOULEILLA DE L HOMME MORT,B031,31450,31171,Espanès,31,,,311710000A0365,,,,,,,,,,,,,0,,,,,T,terres,,,769,1.493251,43.45163
2023-384990,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0166,,,,,,,,,,,,,0,,,,,T,terres,,,100,1.490878,43.448836
2023-384990,2023-12-15,000001,Vente,1,,,L ECHART,B015,31450,31171,Espanès,31,,,311710000B0178,,,,,,,,,,,,,0,,,,,T,terres,,,424,1.490549,43.448195
2023-384990,2023-12-15,000001,Vente,1,,,L ECHART,B015,31450,31171,Espanès,31,,,311710000B0181,,,,,,,,,,,,,0,,,,,T,terres,,,20,1.490251,43.448288
2023-384990,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0239,,,,,,,,,,,,,0,,,,,S,sols,,,558,1.490071,43.450003
2023-384990,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0248,,,,,,,,,,,,,0,,,,,S,sols,,,1084,1.489193,43.448519
2023-384990,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0252,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,81,1.489905,43.448392
2023-384990,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0256,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,326,1.490155,43.448347
2023-384990,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0270,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,1504,1.48964,43.449226
2023-385077,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0267,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.490112,43.449049
2023-385077,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0271,,,,,,,,,,,,,0,,,,,S,sols,,,30,1.490205,43.449017
2023-385077,2023-12-15,000001,Vente,1,,,AS DOUMENS,B001,31450,31171,Espanès,31,,,311710000B0272,,,,,,,,,,,,,0,,,,,S,sols,,,110,1.490307,43.448999
2023-386082,2023-12-27,000001,Vente,299100,15,,RUE DE SOULEILLA,0017,31450,31171,Espanès,31,,,311710000B0264,,,,,,,,,,,,,0,1,Maison,104,5,S,sols,,,861,1.487813,43.451531
2023-386082,2023-12-27,000001,Vente,299100,15,,RUE DE SOULEILLA,0017,31450,31171,Espanès,31,,,311710000B0264,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,861,1.487813,43.451531
2023-386082,2023-12-27,000001,Vente,299100,15,,RUE DE SOULEILLA,0017,31450,31171,Espanès,31,,,311710000B0266,,,,,,,,,,,,,0,,,,,S,sols,,,49,1.487755,43.451739
