id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-387174,2023-03-06,000001,Vente,160000,,,LA VILLE,B248,31550,31206,Gaillac-Toulza,31,,,312060000M0303,,,,,,,,,,,,,0,,,,,J,jardins,,,216,1.470898,43.25551
2023-387174,2023-03-06,000001,Vente,160000,169,,LA VILLE,B248,31550,31206,Gaillac-Toulza,31,,,312060000M0307,,,,,,,,,,,,,0,1,Maison,71,3,S,sols,,,117,1.471072,43.255485
2023-387174,2023-03-06,000001,Vente,160000,169,,LA VILLE,B248,31550,31206,Gaillac-Toulza,31,,,312060000M0307,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,117,1.471072,43.255485
2023-387324,2023-03-09,000001,Vente,70000,89,A,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0006,,,,,,,,,,,,,0,1,Maison,93,3,S,sols,,,137,1.431607,43.235076
2023-387324,2023-03-09,000001,Vente,70000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0013,,,,,,,,,,,,,0,,,,,J,jardins,,,419,1.431505,43.234856
2023-387324,2023-03-09,000001,Vente,70000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0069,,,,,,,,,,,,,0,,,,,S,sols,,,372,1.431682,43.23505
2023-387324,2023-03-09,000001,Vente,70000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0070,,,,,,,,,,,,,0,,,,,S,sols,,,345,1.431742,43.235162
2023-387324,2023-03-09,000001,Vente,70000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0075,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.431878,43.235177
2023-387325,2023-03-09,000002,Vente,50000,89,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0007,,,,,,,,,,,,,0,1,Maison,70,2,S,sols,,,40,1.431486,43.235049
2023-387325,2023-03-09,000002,Vente,50000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0012,,,,,,,,,,,,,0,,,,,J,jardins,,,306,1.430545,43.234585
2023-387325,2023-03-09,000002,Vente,50000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0068,,,,,,,,,,,,,0,,,,,S,sols,,,138,1.43151,43.23497
2023-387325,2023-03-09,000002,Vente,50000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0070,,,,,,,,,,,,,0,,,,,S,sols,,,345,1.431742,43.235162
2023-387325,2023-03-09,000002,Vente,50000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0073,,,,,,,,,,,,,0,,,,,S,sols,,,157,1.431982,43.235234
2023-387325,2023-03-09,000002,Vente,50000,,,LA BOURDETTE,B035,31550,31206,Gaillac-Toulza,31,,,31206000VB0076,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.43189,43.235156
2023-388321,2023-04-25,000001,Vente,270000,149,A,BERDOT,B017,31550,31206,Gaillac-Toulza,31,,,312060000M0770,,,,,,,,,,,,,0,1,Maison,108,5,S,sols,,,1943,1.474283,43.261534
2023-388497,2023-05-06,000001,Vente,200000,,,MANSE,B151,31550,31206,Gaillac-Toulza,31,,,312060000M0130,,,,,,,,,,,,,0,,,,,L,landes,,,1252,1.471331,43.26027
2023-388497,2023-05-06,000001,Vente,200000,,,MANSE,B151,31550,31206,Gaillac-Toulza,31,,,312060000M0131,,,,,,,,,,,,,0,,,,,P,prés,,,4887,1.47132,43.260196
2023-388497,2023-05-06,000001,Vente,200000,151,,MANSE,B151,31550,31206,Gaillac-Toulza,31,,,312060000M0132,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,7335,1.47144,43.2593
