id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-365161,2023-01-05,000001,Vente,140000,162,,RUE PRIVAT,0200,31660,31066,Bessières,31,,,310660000B2838,,,106,66.82,108,,,,,,,,2,1,Maison,71,3,,,,,,1.601337,43.799534
2023-365161,2023-01-05,000001,Vente,140000,162,,RUE PRIVAT,0200,31660,31066,Bessières,31,,,310660000B2838,,,106,66.82,108,,,,,,,,2,3,Dépendance,,0,,,,,,1.601337,43.799534
2023-365189,2023-01-10,000001,Vente,33364,,,GUIRAOUDINE ET FENNO MORTO,B080,31660,31066,Bessières,31,,,310660000D0054,,,,,,,,,,,,,0,,,,,T,terres,,,8292,1.569268,43.804068
2023-365212,2023-01-10,000001,Vente,80000,162,,RUE PRIVAT,0200,31660,31066,Bessières,31,,,310660000B2838,,,157,,47,,,,,,,,2,3,Dépendance,,0,,,,,,1.601337,43.799534
2023-365212,2023-01-10,000001,Vente,80000,162,,RUE PRIVAT,0200,31660,31066,Bessières,31,,,310660000B2838,,,157,,47,,,,,,,,2,2,Appartement,44,2,,,,,,1.601337,43.799534
2023-365723,2023-01-19,000001,Vente,92000,78,,AV DE LA GARE,0070,31660,31066,Bessières,31,,,310660000B1536,,,10,,40,,9,,,,,,3,2,Appartement,67,3,,,,,,1.606166,43.799518
2023-365723,2023-01-19,000001,Vente,92000,78,,AV DE LA GARE,0070,31660,31066,Bessières,31,,,310660000B1536,,,10,,40,,9,,,,,,3,3,Dépendance,,0,,,,,,1.606166,43.799518
2023-365723,2023-01-19,000001,Vente,92000,78,,AV DE LA GARE,0070,31660,31066,Bessières,31,,,310660000B1536,,,10,,40,,9,,,,,,3,3,Dépendance,,0,,,,,,1.606166,43.799518
2023-365879,2023-01-25,000001,Vente,8000,,,BORDE-BASSE,B025,31660,31066,Bessières,31,,,310660000C0265,,,,,,,,,,,,,0,,,,,L,landes,,,3700,1.593252,43.786524
2023-365879,2023-01-25,000001,Vente,8000,,,BERNHES,B019,31660,31066,Bessières,31,,,310660000C0293,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1330,1.594835,43.784156
2023-365879,2023-01-25,000001,Vente,8000,,,BERNHES,B019,31660,31066,Bessières,31,,,310660000C0294,,,,,,,,,,,,,0,,,,,P,prés,,,2776,1.595128,43.784532
