id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386534,2023-01-25,000001,Vente,228050,10,,IMP DE LA ROUQUETTE,0180,31310,31375,Montesquieu-Volvestre,31,,,31375000AB0443,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,833,1.230733,43.206399
2023-386534,2023-01-25,000001,Vente,228050,10,,IMP DE LA ROUQUETTE,0180,31310,31375,Montesquieu-Volvestre,31,,,31375000AB0443,,,,,,,,,,,,,0,1,Maison,127,4,S,sols,,,833,1.230733,43.206399
2023-386534,2023-01-25,000001,Vente,228050,10,,IMP DE LA ROUQUETTE,0180,31310,31375,Montesquieu-Volvestre,31,,,31375000AB0443,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,833,1.230733,43.206399
2023-386534,2023-01-25,000001,Vente,228050,,,LA VILLE,B444,31310,31375,Montesquieu-Volvestre,31,,,31375000AB0444,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,234,1.230751,43.206273
2023-386534,2023-01-25,000001,Vente,228050,8,,IMP DE LA ROUQUETTE,0180,31310,31375,Montesquieu-Volvestre,31,,,31375000AB0445,,,,,,,,,,,,,0,,,,,S,sols,,,72,1.230568,43.206394
2023-386752,2023-01-14,000002,Vente,1600,,,POUILLOUS,B354,31310,31375,Montesquieu-Volvestre,31,,,313750000C0244,,,,,,,,,,,,,0,,,,,L,landes,,,2241,1.243348,43.219156
2023-386752,2023-01-14,000002,Vente,1600,762,,JOUAGNOU,B196,31310,31375,Montesquieu-Volvestre,31,,,313750000C1319,,,,,,,,,,,,,0,1,Maison,137,3,S,sols,,,135,1.24243,43.219738
2023-386752,2023-01-14,000002,Vente,1600,762,,JOUAGNOU,B196,31310,31375,Montesquieu-Volvestre,31,,,313750000C1319,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,135,1.24243,43.219738
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,167,1.22999,43.208082
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,167,1.22999,43.208082
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,2,Appartement,90,3,S,sols,,,167,1.22999,43.208082
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,29,0,S,sols,,,167,1.22999,43.208082
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,2,Appartement,89,3,S,sols,,,167,1.22999,43.208082
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,167,1.22999,43.208082
2023-386977,2023-01-13,000001,Vente,50045,57,,RUE MAGES,0095,31310,31375,Montesquieu-Volvestre,31,,,31375000AB1193,,,,,,,,,,,,,0,2,Appartement,46,3,S,sols,,,167,1.22999,43.208082
