id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386746,2023-02-10,000002,Vente,78400,,,LAS PEYRES,B017,31800,31300,Lieoux,31,,,31300000ZK0013,,,,,,,,,,,,,0,,,,,T,terres,,,58533,0.787625,43.149334
2023-386746,2023-02-10,000002,Vente,78400,,,LAS PEYRES,B017,31800,31300,Lieoux,31,,,31300000ZK0013,,,,,,,,,,,,,0,,,,,T,terres,,,58533,0.787625,43.149334
2023-386746,2023-02-10,000002,Vente,78400,,,MACIAS,B021,31800,31300,Lieoux,31,,,31300000ZK0025,,,,,,,,,,,,,0,,,,,T,terres,,,31510,0.780038,43.145256
2023-387133,2023-02-02,000002,Echange,1013,,,LAS CLOTOS,B004,31800,31300,Lieoux,31,,,31300000ZH0143,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,472,0.764017,43.151803
2023-387133,2023-02-02,000002,Echange,1013,,,LAS CLOTOS,B004,31800,31300,Lieoux,31,,,31300000ZH0145,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,969,0.763917,43.152003
2023-388872,2023-05-26,000001,Vente,150000,301,,CHEM DES GOYS,0058,31800,31300,Lieoux,31,,,31300000ZL0085,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,500,0.787337,43.141051
2023-388872,2023-05-26,000001,Vente,150000,301,,CHEM DES GOYS,0058,31800,31300,Lieoux,31,,,31300000ZL0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,0.787337,43.141051
2023-388872,2023-05-26,000001,Vente,150000,301,,CHEM DES GOYS,0058,31800,31300,Lieoux,31,,,31300000ZL0085,,,,,,,,,,,,,0,1,Maison,110,5,P,prés,,,1181,0.787337,43.141051
2023-388872,2023-05-26,000001,Vente,150000,301,,CHEM DES GOYS,0058,31800,31300,Lieoux,31,,,31300000ZL0085,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1181,0.787337,43.141051
2023-389522,2023-06-19,000001,Vente,5925,,,PRAT DE GUICH,B038,31800,31300,Lieoux,31,,,31300000ZL0001,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2946,0.78093,43.143943
2023-389522,2023-06-19,000001,Vente,5925,,,PRAT DE GUICH,B038,31800,31300,Lieoux,31,,,31300000ZL0001,,,,,,,,,,,,,0,,,,,P,prés,,,16804,0.78093,43.143943
2023-389523,2023-06-19,000001,Vente,4300,,,GOUTE DE SOURD,B039,31800,31300,Lieoux,31,,,31300000ZL0072,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,16972,0.778152,43.141519
2023-390385,2023-07-31,000001,Vente,160000,1101,,RTE DE LANDORTHE,0061,31800,31300,Lieoux,31,,,31300000ZI0042,,,,,,,,,,,,,0,1,Maison,160,6,S,sols,,,800,0.781737,43.147131
2023-390385,2023-07-31,000001,Vente,160000,1101,,RTE DE LANDORTHE,0061,31800,31300,Lieoux,31,,,31300000ZI0042,,,,,,,,,,,,,0,1,Maison,160,6,P,prés,,,3200,0.781737,43.147131
2023-390586,2023-08-17,000001,Vente,243000,39,,CHEM DU CIMETIERE,0049,31800,31300,Lieoux,31,,,31300000ZH0108,,,,,,,,,,,,,0,1,Maison,128,4,P,prés,,,1534,0.770943,43.154622
2023-390586,2023-08-17,000001,Vente,243000,39,,CHEM DU CIMETIERE,0049,31800,31300,Lieoux,31,,,31300000ZH0108,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1534,0.770943,43.154622
2023-390586,2023-08-17,000001,Vente,243000,39,,CHEM DU CIMETIERE,0049,31800,31300,Lieoux,31,,,31300000ZH0108,,,,,,,,,,,,,0,1,Maison,128,4,S,sols,,,800,0.770943,43.154622
2023-390586,2023-08-17,000001,Vente,243000,39,,CHEM DU CIMETIERE,0049,31800,31300,Lieoux,31,,,31300000ZH0108,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,800,0.770943,43.154622
2023-391896,2023-10-17,000001,Vente,4640,,,LA BERRIERE,B023,31800,31300,Lieoux,31,,,31300000ZK0005,,,,,,,,,,,,,0,,,,,T,terres,,,5727,0.779657,43.147526
2023-391896,2023-10-17,000001,Vente,4640,,,GOUTE DE SOURD,B039,31800,31300,Lieoux,31,,,31300000ZL0073,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,9394,0.777982,43.142523
2023-393190,2023-12-29,000001,Vente,13900,,,PRADOUS,B014,31800,31300,Lieoux,31,,,31300000ZM0007,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1325,0.76318,43.148139
2023-393190,2023-12-29,000001,Vente,13900,,,PRADOUS,B014,31800,31300,Lieoux,31,,,31300000ZM0007,,,,,,,,,,,,,0,,,,,P,prés,,,11375,0.76318,43.148139
2023-393190,2023-12-29,000001,Vente,13900,,,PRADOUS,B014,31800,31300,Lieoux,31,,,31300000ZM0007,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1092,0.76318,43.148139
2023-393190,2023-12-29,000001,Vente,13900,,,CAMPEIL,B013,31800,31300,Lieoux,31,,,31300000ZM0010,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,5251,0.763428,43.149256
2023-393297,2023-12-29,000001,Vente,292000,651,,RTE D AURIGNAC,0046,31800,31300,Lieoux,31,,,31300000ZH0149,,,,,,,,,,,,,0,1,Maison,201,8,,,,,,0.760848,43.149701
2023-393297,2023-12-29,000001,Vente,292000,651,,RTE D AURIGNAC,0046,31800,31300,Lieoux,31,,,31300000ZH0149,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,0.760848,43.149701
2023-393297,2023-12-29,000001,Vente,292000,651,,RTE D AURIGNAC,0046,31800,31300,Lieoux,31,,,31300000ZH0149,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,0.760848,43.149701
2023-393297,2023-12-29,000001,Vente,292000,651,,RTE D AURIGNAC,0046,31800,31300,Lieoux,31,,,31300000ZH0149,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,0.760848,43.149701
