id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386360,2023-01-11,000001,Vente,94273,65,A,ALL D ETIGNY,0420,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0278,,,203,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.593991,42.786869
2023-386360,2023-01-11,000001,Vente,94273,67,,ALL D ETIGNY,0420,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0279,,,32,,,,,,,,,,1,2,Appartement,35,2,,,,,,0.594369,42.786918
2023-386370,2023-01-13,000001,Vente,149500,6,,BD CHARLES TRON,0280,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0231,,,51,,52,,,,,,,,2,2,Appartement,40,2,,,,,,0.595113,42.788132
2023-386379,2023-01-18,000001,Vente,46820,10,,RUE NEREE BOUBEE,0980,31110,31042,Bagnères-de-Luchon,31,,,31042000AE0246,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.59067,42.792883
2023-386379,2023-01-18,000001,Vente,46820,10,,RUE NEREE BOUBEE,0980,31110,31042,Bagnères-de-Luchon,31,,,31042000AE0246,,,17,,,,,,,,,,1,2,Appartement,27,1,,,,,,0.59067,42.792883
2023-386430,2023-01-03,000001,Vente,114000,6,,BD CHARLES TRON,0280,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0231,,,84,47.35,,,,,,,,,1,2,Appartement,45,2,,,,,,0.595113,42.788132
2023-386431,2023-01-06,000001,Vente,50830,9001,,RES SYLVIE,A027,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0497,,,24,26.84,,,,,,,,,1,2,Appartement,27,2,,,,,,0.595986,42.787437
2023-386431,2023-01-06,000001,Vente,50830,9001,,RES SYLVIE,A027,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0497,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.595986,42.787437
2023-386431,2023-01-06,000001,Vente,50830,9001,,RES SYLVIE,A027,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0497,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.595986,42.787437
2023-386452,2023-01-06,000001,Vente,115490,16,,BD LUDOVIC DARDENNE,0840,31110,31042,Bagnères-de-Luchon,31,,,31042000AK0112,,,62,30.47,,,,,,,,,1,3,Dépendance,,0,,,,,,0.595457,42.789836
