id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-378381,2023-08-04,000001,Vente,65000,,,VIGNOL,B075,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000C0317,,,,,,,,,,,,,0,,,,,T,terres,,,4800,1.058211,43.777144
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0057,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,680,1.058005,43.776614
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0058,,,,,,,,,,,,,0,,,,,P,prés,,,9240,1.058587,43.776845
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0067,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,15533,1.061276,43.776166
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0067,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,31067,1.061276,43.776166
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0068,,,,,,,,,,,,,0,,,,,P,prés,,,14760,1.062933,43.774804
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0071,,,,,,,,,,,,,0,,,,,L,landes,,,6860,1.063409,43.775414
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0072,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,9040,1.062716,43.776384
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0074,,,,,,,,,,,,,0,,,,,T,terres,,,4500,1.064351,43.775709
2023-378381,2023-08-04,000001,Vente,65000,,,AUX TETS,B066,31480,31265,Lagraulet-Saint-Nicolas,31,,,312650000D0075,,,,,,,,,,,,,0,,,,,L,landes,,,1670,1.064076,43.776001
