id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386323,2023-01-13,000001,Vente,228350,,,LA VILLE,B103,31220,31135,Cazères,31,,,311350000D1708,,,,,,,,,,,,,0,,,,,S,sols,,,243,1.08124,43.205889
2023-386323,2023-01-13,000001,Vente,228350,8,B,RUE JEANNE PENENT,0224,31220,31135,Cazères,31,,,311350000D1709,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,628,1.081408,43.205705
2023-386701,2023-02-08,000001,Vente,200000,,,LA VILLE,B103,31220,31135,Cazères,31,,,311350000D0265,,,,,,,,,,,,,0,,,,,S,sols,,,43,1.087755,43.208114
2023-386701,2023-02-08,000001,Vente,200000,10,,PL CLEMENT ADER,0091,31220,31135,Cazères,31,,,311350000D1731,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,86,0,S,sols,,,175,1.087836,43.208072
2023-386701,2023-02-08,000001,Vente,200000,10,,PL CLEMENT ADER,0091,31220,31135,Cazères,31,,,311350000D1731,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,103,0,S,sols,,,175,1.087836,43.208072
2023-386701,2023-02-08,000001,Vente,200000,10,,PL CLEMENT ADER,0091,31220,31135,Cazères,31,,,311350000D1731,,,,,,,,,,,,,0,2,Appartement,103,4,S,sols,,,175,1.087836,43.208072
2023-386701,2023-02-08,000001,Vente,200000,10,,PL CLEMENT ADER,0091,31220,31135,Cazères,31,,,311350000D1731,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,175,1.087836,43.208072
2023-386766,2023-01-25,000001,Vente,170000,24,,RUE CURIE,0111,31220,31135,Cazères,31,,,311350000D0249,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,430,1.087909,43.207648
2023-386766,2023-01-25,000001,Vente,170000,,,LA VILLE,B103,31220,31135,Cazères,31,,,311350000D0250,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,510,1.088281,43.207592
2023-386803,2023-02-15,000001,Vente,307390,6,,RUE SAINTE QUITTERIE,0387,31220,31135,Cazères,31,,,311350000D0399,,,,,,,,,,,,,0,1,Maison,102,6,S,sols,,,221,1.087342,43.205917
2023-386803,2023-02-15,000001,Vente,307390,,,LA VILLE,B103,31220,31135,Cazères,31,,,311350000D0401,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,95,1.087511,43.205888
2023-386903,2023-02-08,000002,Vente,200000,7,,QUAI DES FUSILLES,0164,31220,31135,Cazères,31,,,311350000D1727,,,,,,,,,,,,,0,,,,,S,sols,,,124,1.085318,43.203818
2023-386910,2023-02-03,000001,Vente,120000,8,,PL DE L HOTEL DE VILLE,0212,31220,31135,Cazères,31,,,311350000D0489,,,,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,100,1.086199,43.206164
2023-386910,2023-02-03,000001,Vente,120000,8,,PL DE L HOTEL DE VILLE,0212,31220,31135,Cazères,31,,,311350000D0489,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,60,0,S,sols,,,100,1.086199,43.206164
2023-386910,2023-02-03,000001,Vente,120000,8,,PL DE L HOTEL DE VILLE,0212,31220,31135,Cazères,31,,,311350000D0489,,,,,,,,,,,,,0,2,Appartement,75,3,S,sols,,,100,1.086199,43.206164
2023-386910,2023-02-03,000001,Vente,120000,8,,PL DE L HOTEL DE VILLE,0212,31220,31135,Cazères,31,,,311350000D0489,,,,,,,,,,,,,0,2,Appartement,39,2,S,sols,,,100,1.086199,43.206164
2023-386910,2023-02-03,000001,Vente,120000,,,LA VILLE,B103,31220,31135,Cazères,31,,,311350000D0490,,,,,,,,,,,,,0,,,,,S,sols,,,40,1.086256,43.20614
2023-386964,2023-02-08,000001,Vente,255000,23,,RUE DES GENETS,0195,31220,31135,Cazères,31,,,311350000C1447,,,,,,,,,,,,,0,1,Maison,117,5,S,sols,,,1110,1.105804,43.21139
2023-387044,2023-02-22,000001,Vente,7000,,,AUGUERA,B002,31220,31135,Cazères,31,,,311350000C0333,,,,,,,,,,,,,0,,,,,T,terres,,,6365,1.112757,43.221792
2023-387044,2023-02-22,000001,Vente,7000,89,,AV DE SAINT-JULIEN,0385,31220,31135,Cazères,31,,,311350000C1819,,,,,,,,,,,,,0,,,,,T,terres,,,838,1.11217,43.22212
2023-387184,2023-02-16,000001,Vente,74500,793,,LA VILLE,B103,31220,31135,Cazères,31,,,311350000D0382,,,,,,,,,,,,,0,1,Maison,42,2,S,sols,,,40,1.088055,43.206385
2023-387244,2023-02-21,000001,Vente,110800,10,A,RUE DE MONTSERRAT,0288,31220,31135,Cazères,31,,,311350000C0971,,,18,,68,,,,,,,,2,2,Appartement,63,3,,,,,,1.09464,43.208645
2023-387244,2023-02-21,000001,Vente,110800,10,A,RUE DE MONTSERRAT,0288,31220,31135,Cazères,31,,,311350000C0971,,,104,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.09464,43.208645
2023-387244,2023-02-21,000001,Vente,110800,10,A,RUE DE MONTSERRAT,0288,31220,31135,Cazères,31,,,311350000C0971,,,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.09464,43.208645
2023-387288,2023-02-21,000001,Vente,106259,9,,RUE DE MONTSERRAT,0288,31220,31135,Cazères,31,,,311350000C1882,,,,,,,,,,,,,0,1,Maison,71,4,S,sols,,,321,1.094285,43.206728
2023-387431,2023-03-09,000001,Vente,175300,13,B,CHE DE DEVEZE,0189,31220,31135,Cazères,31,,,311350000B1278,,,,,,,,,,,,,0,1,Maison,131,5,S,sols,,,479,1.088203,43.217464
2023-387584,2023-03-11,000001,Vente,92600,4,,RUE ERNEST RENAN,0148,31220,31135,Cazères,31,,,311350000A0679,,,,,,,,,,,,,0,1,Maison,69,3,S,sols,,,49,1.084388,43.208133
2023-387639,2023-03-10,000001,Vente,76000,5001,F,AV DE SAINT CIZY,0382,31220,31135,Cazères,31,,,311350000B1333,,,104,,105,,12,,,,,,3,2,Appartement,43,2,,,,,,1.086233,43.21604
2023-387639,2023-03-10,000001,Vente,76000,5001,F,AV DE SAINT CIZY,0382,31220,31135,Cazères,31,,,311350000B1333,,,104,,105,,12,,,,,,3,3,Dépendance,,0,,,,,,1.086233,43.21604
2023-387717,2023-03-22,000001,Vente,141220,7,,RUE VICTOR HUGO,0427,31220,31135,Cazères,31,,,311350000D1638,,,,,,,,,,,,,0,,,,,S,sols,,,23,1.085998,43.206352
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2181,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080413,43.207312
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2182,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080383,43.207301
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2183,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.080353,43.20729
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2184,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.080323,43.207278
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2185,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.080293,43.207267
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2186,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.080264,43.207257
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2187,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.080235,43.207246
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2188,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080217,43.207125
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2189,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080251,43.207076
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2190,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080284,43.207028
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2191,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080319,43.206979
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2192,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080352,43.20693
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2193,,,,,,,,,,,,,0,,,,,S,sols,,,13,1.080386,43.206882
2023-387778,2023-03-15,000001,Vente,1,,,JARDINS DU BAULAS,B040,31220,31135,Cazères,31,,,311350000A2194,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.080418,43.206845
2023-387814,2023-04-03,000001,Vente terrain à bâtir,97090,,,RUE ERNEST RENAN,0148,31220,31135,Cazères,31,,,311350000A2210,,,,,,,,,,,,,0,,,,,T,terres,,,1387,1.081817,43.21092
2023-387908,2023-03-13,000001,Vente,115000,5001,F,RUE MARTINON,0273,31220,31135,Cazères,31,,,311350000C0408,,,157,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.097373,43.213073
2023-387908,2023-03-13,000001,Vente,115000,5001,F,RUE MARTINON,0273,31220,31135,Cazères,31,,,311350000C0408,,,158,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.097373,43.213073
2023-387908,2023-03-13,000001,Vente,115000,5001,F,RUE MARTINON,0273,31220,31135,Cazères,31,,,311350000C0408,,,37,,,,,,,,,,1,2,Appartement,54,3,,,,,,1.097373,43.213073
2023-387944,2023-04-14,000001,Vente,132000,12,,RUE EMILE ZOLA,0136,31220,31135,Cazères,31,,,311350000D0671,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,1.08492,43.205711
2023-387944,2023-04-14,000001,Vente,132000,12,,RUE EMILE ZOLA,0136,31220,31135,Cazères,31,,,311350000D0671,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,1.08492,43.205711
2023-387944,2023-04-14,000001,Vente,132000,12,,RUE EMILE ZOLA,0136,31220,31135,Cazères,31,,,311350000D0671,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,1.08492,43.205711
