id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-388170,2023-04-11,000001,Vente,220000,2,,RUE DE L EGLISE,0006,31800,31537,Savarthès,31,,,31537000ZB0029,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,758,0.805928,43.120203
2023-388170,2023-04-11,000001,Vente,220000,2,,RUE DE L EGLISE,0006,31800,31537,Savarthès,31,,,31537000ZB0029,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,758,0.805928,43.120203
2023-389628,2023-06-27,000001,Vente,121000,36,,RUE CAGIRE,0002,31800,31537,Savarthès,31,,,31537000ZD0177,,,,,,,,,,,,,0,1,Maison,120,3,S,sols,,,1380,0.795391,43.121622
2023-389628,2023-06-27,000001,Vente,121000,36,,RUE CAGIRE,0002,31800,31537,Savarthès,31,,,31537000ZD0177,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,700,0.795391,43.121622
2023-389628,2023-06-27,000001,Vente,121000,36,,RUE CAGIRE,0002,31800,31537,Savarthès,31,,,31537000ZD0177,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1380,0.795391,43.121622
2023-389628,2023-06-27,000001,Vente,121000,36,,RUE CAGIRE,0002,31800,31537,Savarthès,31,,,31537000ZD0177,,,,,,,,,,,,,0,1,Maison,120,3,P,prés,,,700,0.795391,43.121622
2023-391324,2023-09-14,000001,Vente,5000,,,RIOU MORT DE HAOUT,B014,31800,31537,Savarthès,31,,,31537000ZD0149,,,,,,,,,,,,,0,,,,,T,terres,,,635,0.795361,43.120932
