id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-388214,2023-04-14,000001,Vente,9000,,,CABANASSE,B008,31440,31092,Burgalays,31,,,310920000A0489,,,,,,,,,,,,,0,,,,,P,prés,,,5060,0.620985,42.890639
2023-388214,2023-04-14,000001,Vente,9000,,,LARDENNE,B029,31440,31092,Burgalays,31,,,310920000A0703,,,,,,,,,,,,,0,,,,,L,landes,,,670,0.62206,42.889949
2023-388214,2023-04-14,000001,Vente,9000,,,COURADE,B018,31440,31092,Burgalays,31,,,310920000A0750,,,,,,,,,,,,,0,,,,,T,terres,,,1560,0.621535,42.89008
2023-388214,2023-04-14,000001,Vente,9000,,,COURADE,B018,31440,31092,Burgalays,31,,,310920000A0751,,,,,,,,,,,,,0,,,,,P,prés,,,920,0.62159,42.88988
2023-388627,2023-05-05,000001,Vente,60000,1,,PRAT D ARROUS,B038,31440,31092,Burgalays,31,,,310920000A1431,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,128,0.628024,42.892967
2023-388627,2023-05-05,000001,Vente,60000,,,VILLAGE,B053,31440,31092,Burgalays,31,,,310920000A1433,,,,,,,,,,,,,0,,,,,S,sols,,,293,0.627918,42.892886
