id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386763,2023-01-20,000001,Vente,6500,,,QRT DE LA GARE,B072,31360,31503,Saint-Martory,31,,,31503000AD0285,,,,,,,,,,,,,0,,,,,J,jardins,,,361,0.936048,43.139882
2023-387069,2023-02-16,000001,Vente,35000,,,FBG ST ROCH,B076,31360,31503,Saint-Martory,31,,,31503000AB0154,,,,,,,,,,,,,0,,,,,S,sols,,,29,0.9305,43.139878
2023-387069,2023-02-16,000001,Vente,35000,120,,AV DES PYRENEES,0085,31360,31503,Saint-Martory,31,,,31503000AB0163,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,30,0.93095,43.139966
2023-387069,2023-02-16,000001,Vente,35000,,,FBG ST ROCH,B076,31360,31503,Saint-Martory,31,,,31503000AB0164,,,,,,,,,,,,,0,,,,,S,sols,,,27,0.931005,43.139982
2023-387069,2023-02-16,000001,Vente,35000,,,FBG ST ROCH,B076,31360,31503,Saint-Martory,31,,,31503000AB0165,,,,,,,,,,,,,0,,,,,S,sols,,,192,0.930781,43.139948
2023-387144,2023-02-09,000001,Vente,189000,197,,RUE ANNA,0117,31360,31503,Saint-Martory,31,,,31503000AE0145,,,,,,,,,,,,,0,1,Maison,113,5,S,sols,,,1018,0.932525,43.136891
2023-387256,2023-02-24,000002,Vente,28560,,,CLOT DE GELES,B021,31360,31503,Saint-Martory,31,,,31503000AK0381,,,,,,,,,,,,,0,,,,,P,prés,,,952,0.934592,43.13182
2023-387563,2023-03-03,000001,Vente,2300,,,DERRIERE MONTPEZAT,B027,31360,31503,Saint-Martory,31,,,315030000A0069,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1020,0.939116,43.1511
2023-387563,2023-03-03,000001,Vente,2300,,,COUSTEILLAS,B023,31360,31503,Saint-Martory,31,,,315030000A0203,,,,,,,,,,,,,0,,,,,L,landes,,,408,0.936358,43.149367
2023-387563,2023-03-03,000001,Vente,2300,,,MONTPEZAT,B048,31360,31503,Saint-Martory,31,,,315030000B0377,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6428,0.942152,43.149173
2023-388241,2023-04-25,000001,Vente,30000,130,,RUE ALEXANDRE SAHUC,0005,31360,31503,Saint-Martory,31,,,31503000AD0076,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,92,0.932171,43.141338
2023-388241,2023-04-25,000001,Vente,30000,130,,RUE ALEXANDRE SAHUC,0005,31360,31503,Saint-Martory,31,,,31503000AD0076,,,,,,,,,,,,,0,1,Maison,64,2,S,sols,,,92,0.932171,43.141338
2023-388241,2023-04-25,000001,Vente,30000,,,FBG ST PE,B075,31360,31503,Saint-Martory,31,,,31503000AD0154,,,,,,,,,,,,,0,,,,,J,jardins,,,223,0.932508,43.140561
