id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386866,2023-01-18,000001,Echange,10000,,,GAUGE ST PAUL,B030,31310,31280,Latrape,31,,,312800000D0054,,,,,,,,,,,,,0,,,,,T,terres,,,990,1.299837,43.237026
2023-386866,2023-01-18,000001,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0056,,,,,,,,,,,,,0,,,,,T,terres,,,7625,1.300054,43.236314
2023-386866,2023-01-18,000001,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0058,,,,,,,,,,,,,0,,,,,T,terres,,,15715,1.299023,43.236749
2023-386866,2023-01-18,000002,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0074,,,,,,,,,,,,,0,,,,,T,terres,,,11870,1.296602,43.23531
2023-386866,2023-01-18,000002,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0076,,,,,,,,,,,,,0,,,,,T,terres,,,3150,1.297826,43.235257
2023-386866,2023-01-18,000002,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0077,,,,,,,,,,,,,0,,,,,T,terres,,,5710,1.297245,43.234428
2023-386866,2023-01-18,000002,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0086,,,,,,,,,,,,,0,,,,,T,terres,,,4447,1.298087,43.234623
2023-386866,2023-01-18,000002,Echange,10000,,,NOTE DONE,B044,31310,31280,Latrape,31,,,312800000D0086,,,,,,,,,,,,,0,,,,,T,terres,,,2223,1.298087,43.234623
2023-387380,2023-03-15,000001,Vente,133150,43,,RUE GRAND RUE,0170,31310,31280,Latrape,31,,,312800000C0050,,,,,,,,,,,,,0,1,Maison,65,2,S,sols,,,165,1.288856,43.245125
2023-388346,2023-04-18,000001,Vente,2000,,,BORDENAVE,B012,31310,31280,Latrape,31,,,312800000C0677,,,,,,,,,,,,,0,,,,,T,terres,,,1680,1.303723,43.234547
2023-388346,2023-04-18,000001,Vente,2000,,,BORDENAVE,B012,31310,31280,Latrape,31,,,312800000C0680,,,,,,,,,,,,,0,,,,,T,terres,,,1745,1.303251,43.235831
2023-388830,2023-05-13,000001,Vente,30000,,,CERNY,B021,31310,31280,Latrape,31,,,312800000C0311,,,,,,,,,,,,,0,,,,,T,terres,,,8610,1.302079,43.251706
2023-388830,2023-05-13,000001,Vente,30000,,,BENAZET,B003,31310,31280,Latrape,31,,,312800000C0480,,,,,,,,,,,,,0,,,,,VI,vignes,,,5790,1.313796,43.247807
2023-388830,2023-05-13,000001,Vente,30000,,,BENAZET,B003,31310,31280,Latrape,31,,,312800000C0481,,,,,,,,,,,,,0,,,,,T,terres,,,3515,1.313374,43.247409
2023-388830,2023-05-13,000001,Vente,30000,,,BENAZET,B003,31310,31280,Latrape,31,,,312800000C0482,,,,,,,,,,,,,0,,,,,T,terres,,,4040,1.313381,43.247117
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0529,,,,,,,,,,,,,0,,,,,T,terres,,,2180,1.30529,43.243556
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0530,,,,,,,,,,,,,0,,,,,T,terres,,,2400,1.305589,43.243489
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0531,,,,,,,,,,,,,0,,,,,T,terres,,,1805,1.30509,43.244604
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0532,,,,,,,,,,,,,0,,,,,T,terres,,,1745,1.305364,43.244527
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0533,,,,,,,,,,,,,0,,,,,T,terres,,,13000,1.306178,43.243899
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0534,,,,,,,,,,,,,0,,,,,T,terres,,,910,1.306509,43.2441
2023-388830,2023-05-13,000001,Vente,30000,,,PEYROTTE,B047,31310,31280,Latrape,31,,,312800000C0537,,,,,,,,,,,,,0,,,,,T,terres,,,17705,1.308363,43.24481
2023-388830,2023-05-13,000001,Vente,30000,,,JUTY,B033,31310,31280,Latrape,31,,,312800000C0733,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,710,1.313216,43.24953
2023-388830,2023-05-13,000001,Vente,30000,,,BENAZET,B003,31310,31280,Latrape,31,,,312800000C0734,,,,,,,,,,,,,0,,,,,T,terres,,,2535,1.314637,43.249289
2023-389821,2023-07-04,000001,Vente,277100,3,,PAS DE L'EGLISE,0050,31310,31280,Latrape,31,,,312800000C0063,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,325,1.289817,43.245054
2023-389821,2023-07-04,000001,Vente,277100,3,,PAS DE L'EGLISE,0050,31310,31280,Latrape,31,,,312800000C0063,,,,,,,,,,,,,0,1,Maison,88,5,S,sols,,,325,1.289817,43.245054
2023-389821,2023-07-04,000001,Vente,277100,5,,PAS DE L'EGLISE,0050,31310,31280,Latrape,31,,,312800000C0064,,,,,,,,,,,,,0,1,Maison,50,1,S,sols,,,150,1.289935,43.24511
2023-393087,2023-12-22,000001,Vente,172800,,,LE VILLAGE,B064,31310,31280,Latrape,31,,,312800000C0031,,,,,,,,,,,,,0,,,,,S,sols,,,51,1.287542,43.245411
2023-393087,2023-12-22,000001,Vente,172800,14,,RUE DE LA GAIETE,0070,31310,31280,Latrape,31,,,312800000C0032,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,205,1.287614,43.245438
2023-393087,2023-12-22,000001,Vente,172800,14,,RUE DE LA GAIETE,0070,31310,31280,Latrape,31,,,312800000C0032,,,,,,,,,,,,,0,1,Maison,146,4,S,sols,,,205,1.287614,43.245438
2023-393087,2023-12-22,000001,Vente,172800,,,LE VILLAGE,B064,31310,31280,Latrape,31,,,312800000C1010,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,426,1.287645,43.245677
2023-393087,2023-12-22,000001,Vente,172800,,,LE VILLAGE,B064,31310,31280,Latrape,31,,,312800000C1012,,,,,,,,,,,,,0,,,,,S,sols,,,254,1.28753,43.245523
2023-393087,2023-12-22,000001,Vente,172800,,,LE VILLAGE,B064,31310,31280,Latrape,31,,,312800000C1013,,,,,,,,,,,,,0,,,,,VI,vignes,,,16,1.287495,43.245571
2023-393087,2023-12-22,000001,Vente,172800,,,LE VILLAGE,B064,31310,31280,Latrape,31,,,312800000C1015,,,,,,,,,,,,,0,,,,,S,sols,,,33,1.287473,43.245421
2023-393088,2023-12-22,000002,Vente,14200,,,LE VILLAGE,B064,31310,31280,Latrape,31,,,312800000C0033,,,,,,,,,,,,,0,,,,,S,sols,,,90,1.287699,43.245393
