id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386677,2023-02-03,000001,Vente,1000,,,MONTASPES,B024,31260,31237,His,31,,,312370000B0609,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1500,0.973155,43.060311
2023-386678,2023-02-03,000001,Vente,3000,,,MONTASPES,B024,31260,31237,His,31,,,312370000B0608,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1120,0.972868,43.060158
2023-386678,2023-02-03,000001,Vente,3000,,,MONTASPES,B024,31260,31237,His,31,,,312370000B1082,,,,,,,,,,,,,0,,,,,P,prés,,,446,0.971761,43.059411
2023-386678,2023-02-03,000001,Vente,3000,,,MONTASPES,B024,31260,31237,His,31,,,312370000B1084,,,,,,,,,,,,,0,,,,,P,prés,,,6522,0.971125,43.059382
2023-388842,2023-05-24,000001,Vente,1000,,,MONTASPES,B024,31260,31237,His,31,,,312370000B0609,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1500,0.973155,43.060311
2023-389670,2023-07-10,000001,Vente,40001,728,,RTE DE MONTGAILLARD,0036,31260,31237,His,31,,,312370000B1026,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,500,0.962442,43.065118
2023-389670,2023-07-10,000001,Vente,40001,728,,RTE DE MONTGAILLARD,0036,31260,31237,His,31,,,312370000B1026,,,,,,,,,,,,,0,1,Maison,100,5,AG,terrains d'agrément,,,1128,0.962442,43.065118
2023-390101,2023-06-27,000001,Vente,4000,,,SARRADAS,B028,31260,31237,His,31,,,312370000A0031,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,7699,0.968207,43.07623
2023-390101,2023-06-27,000001,Vente,4000,,,L HOMME MORT,B012,31260,31237,His,31,,,312370000A0373,,,,,,,,,,,,,0,,,,,P,prés,,,1250,0.968124,43.075179
2023-390101,2023-06-27,000001,Vente,4000,,,L HOMME MORT,B012,31260,31237,His,31,,,312370000A0420,,,,,,,,,,,,,0,,,,,T,terres,,,5376,0.968139,43.07551
2023-391246,2023-09-14,000001,Vente,1000,,,HOUGARET,B013,31260,31237,His,31,,,312370000B0047,,,,,,,,,,,,,0,,,,,P,prés,,,6480,0.955531,43.064754
2023-391280,2023-09-20,000002,Vente,2000,,,L HOMME MORT,B012,31260,31237,His,31,,,312370000A0472,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1139,0.966209,43.070904
2023-391280,2023-09-20,000002,Vente,2000,,,LAS COSTES,B020,31260,31237,His,31,,,312370000B1342,,,,,,,,,,,,,0,,,,,P,prés,,,3463,0.965694,43.070966
2023-391280,2023-09-20,000002,Vente,2000,,,LAS COSTES,B020,31260,31237,His,31,,,312370000B1403,,,,,,,,,,,,,0,,,,,P,prés,,,1362,0.965412,43.070589
2023-391296,2023-09-14,000001,Vente,6000,,,LES PORTES,B027,31260,31237,His,31,,,312370000A0127,,,,,,,,,,,,,0,,,,,T,terres,,,380,0.971912,43.07134
2023-391296,2023-09-14,000001,Vente,6000,,,LES PORTES,B027,31260,31237,His,31,,,312370000A0129,,,,,,,,,,,,,0,,,,,T,terres,,,1420,0.971966,43.07109
2023-391296,2023-09-14,000001,Vente,6000,,,LES MENGOTS,B023,31260,31237,His,31,,,312370000A0162,,,,,,,,,,,,,0,,,,,T,terres,,,1980,0.976952,43.070603
2023-391296,2023-09-14,000001,Vente,6000,,,LES HALLASSES,B010,31260,31237,His,31,,,312370000A0246,,,,,,,,,,,,,0,,,,,T,terres,,,5276,0.979412,43.062896
2023-391296,2023-09-14,000001,Vente,6000,,,LES HALLASSES,B010,31260,31237,His,31,,,312370000A0260,,,,,,,,,,,,,0,,,,,P,prés,,,2958,0.977424,43.063756
2023-391296,2023-09-14,000001,Vente,6000,,,LES HALLASSES,B010,31260,31237,His,31,,,312370000A0261,,,,,,,,,,,,,0,,,,,P,prés,,,3321,0.976935,43.063772
2023-391296,2023-09-14,000001,Vente,6000,,,HOUGARET,B013,31260,31237,His,31,,,312370000B0045,,,,,,,,,,,,,0,,,,,T,terres,,,5230,0.956603,43.065391
2023-391296,2023-09-14,000001,Vente,6000,,,SOULEIA,B030,31260,31237,His,31,,,312370000B0086,,,,,,,,,,,,,0,,,,,L,landes,PACAG,Pacage,1130,0.959352,43.066429
2023-391296,2023-09-14,000001,Vente,6000,,,SOULEIA,B030,31260,31237,His,31,,,312370000B0087,,,,,,,,,,,,,0,,,,,L,landes,PACAG,Pacage,1260,0.959708,43.066081
2023-391296,2023-09-14,000001,Vente,6000,,,LE PLAN,B026,31260,31237,His,31,,,312370000B0274,,,,,,,,,,,,,0,,,,,P,prés,,,1430,0.961371,43.065299
2023-391296,2023-09-14,000001,Vente,6000,,,LE PLAN,B026,31260,31237,His,31,,,312370000B0277,,,,,,,,,,,,,0,,,,,P,prés,,,1500,0.961688,43.065306
2023-391296,2023-09-14,000001,Vente,6000,,,LE HOUNTEAU,B015,31260,31237,His,31,,,312370000B0540,,,,,,,,,,,,,0,,,,,T,terres,,,1570,0.968287,43.063243
2023-391312,2023-09-26,000001,Vente,8000,,,ARRIOULERES,B001,31260,31237,His,31,,,312370000A0225,,,,,,,,,,,,,0,,,,,P,prés,,,13347,0.977706,43.065746
2023-391312,2023-09-26,000001,Vente,8000,,,ARRIOULERES,B001,31260,31237,His,31,,,312370000A0226,,,,,,,,,,,,,0,,,,,T,terres,,,3278,0.977928,43.06522
2023-391357,2023-09-07,000001,Vente,118140,302,,RUE DE LA GLEYSETTE,0033,31260,31237,His,31,,,312370000A0343,,,,,,,,,,,,,0,1,Maison,185,7,S,sols,,,728,0.968156,43.067151
2023-391357,2023-09-07,000001,Vente,118140,302,,RUE DE LA GLEYSETTE,0033,31260,31237,His,31,,,312370000A0343,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,728,0.968156,43.067151
2023-391357,2023-09-07,000001,Vente,118140,,,LA GLEYSETTE,B006,31260,31237,His,31,,,312370000A0430,,,,,,,,,,,,,0,,,,,S,sols,,,223,0.968211,43.067338
2023-391357,2023-09-07,000001,Vente,118140,,,LA GLEYSETTE,B006,31260,31237,His,31,,,312370000A0440,,,,,,,,,,,,,0,,,,,P,prés,,,1067,0.968225,43.067483
2023-391357,2023-09-07,000001,Vente,118140,,,LA GLEYSETTE,B006,31260,31237,His,31,,,312370000A0441,,,,,,,,,,,,,0,,,,,P,prés,,,533,0.968065,43.067824
2023-391380,2023-09-07,000001,Vente,5000,,,LA GLEYSETTE,B006,31260,31237,His,31,,,312370000A0431,,,,,,,,,,,,,0,,,,,P,prés,,,540,0.968404,43.067172
2023-392563,2023-11-27,000001,Vente,166000,,,LES HALLASSES,B010,31260,31237,His,31,,,312370000A0283,,,,,,,,,,,,,0,,,,,P,prés,,,238,0.977715,43.062229
2023-392563,2023-11-27,000001,Vente,166000,,,LES HALLASSES,B010,31260,31237,His,31,,,312370000A0285,,,,,,,,,,,,,0,,,,,P,prés,,,4820,0.976757,43.061949
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,1,Maison,117,4,P,prés,,,5416,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,5416,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,14830,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2500,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2500,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,1,Maison,117,4,S,sols,,,2500,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1000,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1000,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,14830,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,5416,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,1,Maison,117,4,AG,terrains d'agrément,,,1000,0.97536,43.061287
2023-392563,2023-11-27,000001,Vente,166000,665,,RTE DE SAINT GIRONS,0037,31260,31237,His,31,,,312370000A0541,,,,,,,,,,,,,0,1,Maison,117,4,T,terres,,,14830,0.97536,43.061287
