id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-365484,2023-01-09,000001,Vente,416350,22,,CHE DES VITARELLES,0223,31150,31293,Lespinasse,31,,,31293000AH0055,,,,,,,,,,,,,0,1,Maison,142,4,S,sols,,,394,1.394447,43.708573
2023-365484,2023-01-09,000001,Vente,416350,22,,CHE DES VITARELLES,0223,31150,31293,Lespinasse,31,,,31293000AH0055,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,394,1.394447,43.708573
2023-365652,2023-01-03,000001,Vente,360990,9,,RUE DES GENETS,0075,31150,31293,Lespinasse,31,,,31293000AK0120,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,685,1.383303,43.704159
2023-365652,2023-01-03,000001,Vente,360990,9,,RUE DES GENETS,0075,31150,31293,Lespinasse,31,,,31293000AK0120,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,685,1.383303,43.704159
2023-365652,2023-01-03,000001,Vente,360990,9,,RUE DES GENETS,0075,31150,31293,Lespinasse,31,,,31293000AK0120,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,685,1.383303,43.704159
2023-365884,2023-01-04,000001,Vente,338000,5,,CHE DE BEGOU,0020,31150,31293,Lespinasse,31,,,31293000AE0118,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,664,1.39668,43.713034
2023-365884,2023-01-04,000001,Vente,338000,5,,CHE DE BEGOU,0020,31150,31293,Lespinasse,31,,,31293000AE0118,,,,,,,,,,,,,0,1,Maison,162,7,S,sols,,,664,1.39668,43.713034
2023-365884,2023-01-04,000001,Vente,338000,5,,CHE DE BEGOU,0020,31150,31293,Lespinasse,31,,,31293000AE0118,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,664,1.39668,43.713034
2023-366260,2023-01-10,000001,Vente,90000,,,RUE DU BOULODROME,0030,31150,31293,Lespinasse,31,,,31293000AI0024,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,523,1.389616,43.710041
2023-366260,2023-01-10,000001,Vente,90000,,,RUE DU BOULODROME,0030,31150,31293,Lespinasse,31,,,31293000AI0025,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,526,1.389736,43.709594
2023-366304,2023-01-10,000001,Vente,90000,12,,RUE DU BOULODROME,0030,31150,31293,Lespinasse,31,,,31293000AI0023,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,540,1.389405,43.709932
2023-366304,2023-01-10,000001,Vente,90000,,,RUE DU BOULODROME,0030,31150,31293,Lespinasse,31,,,31293000AI0025,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,526,1.389736,43.709594
2023-366515,2023-01-17,000001,Vente en l'état futur d'achèvement,239000,,,LAS VITARELLES,B024,31150,31293,Lespinasse,31,,,31293000AH0139,,,,,,,,,,,,,0,,,,,T,terres,,,202,1.392105,43.709883
2023-366523,2023-01-30,000001,Vente,365000,,,RUE DES LACS,0122,31150,31293,Lespinasse,31,,,31293000AD0041,,,,,,,,,,,,,0,,,,,T,terres,,,1111,1.385319,43.7204
2023-366523,2023-01-30,000001,Vente,365000,99,,RUE DES LACS,0122,31150,31293,Lespinasse,31,,,31293000AD0042,,,,,,,,,,,,,0,1,Maison,75,4,S,sols,,,1000,1.385138,43.720618
