id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386702,2023-02-08,000001,Vente,50000,,,HONGENSSAN,B023,31220,31318,Marignac-Laspeyres,31,,,313180000C0184,,,,,,,,,,,,,0,,,,,J,jardins,,,474,0.975277,43.20426
2023-386702,2023-02-08,000001,Vente,50000,,,HONGENSSAN,B023,31220,31318,Marignac-Laspeyres,31,,,313180000C0247,,,,,,,,,,,,,0,,,,,T,terres,,,6945,0.978264,43.204571
2023-386702,2023-02-08,000001,Vente,50000,,,HONGENSSAN,B023,31220,31318,Marignac-Laspeyres,31,,,313180000C0249,,,,,,,,,,,,,0,,,,,P,prés,,,5570,0.976862,43.204268
2023-386702,2023-02-08,000001,Vente,50000,39,,HONGENSSAN,B023,31220,31318,Marignac-Laspeyres,31,,,313180000C0250,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,1337,0.976255,43.204443
2023-387163,2023-02-28,000001,Vente,317950,6,,MOURLEC,B038,31220,31318,Marignac-Laspeyres,31,,,313180000A0141,,,,,,,,,,,,,0,1,Maison,211,6,S,sols,,,185,0.967904,43.216602
2023-387163,2023-02-28,000001,Vente,317950,,,LA TUCOLE,B060,31220,31318,Marignac-Laspeyres,31,,,313180000B0280,,,,,,,,,,,,,0,,,,,J,jardins,,,490,0.967964,43.216312
2023-387163,2023-02-28,000001,Vente,317950,,,LA TUCOLE,B060,31220,31318,Marignac-Laspeyres,31,,,313180000B0281,,,,,,,,,,,,,0,,,,,S,sols,,,800,0.968163,43.216406
2023-387785,2023-03-22,000001,Vente,283380,32,A,TIGNAC,B056,31220,31318,Marignac-Laspeyres,31,,,31318000ZE0031,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,626,0.97552,43.217116
2023-387785,2023-03-22,000001,Vente,283380,32,A,TIGNAC,B056,31220,31318,Marignac-Laspeyres,31,,,31318000ZE0031,,,,,,,,,,,,,0,1,Maison,130,3,T,terres,,,4635,0.97552,43.217116
2023-387785,2023-03-22,000001,Vente,283380,32,A,TIGNAC,B056,31220,31318,Marignac-Laspeyres,31,,,31318000ZE0031,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,4635,0.97552,43.217116
2023-387785,2023-03-22,000001,Vente,283380,32,A,TIGNAC,B056,31220,31318,Marignac-Laspeyres,31,,,31318000ZE0031,,,,,,,,,,,,,0,1,Maison,130,3,S,sols,,,626,0.97552,43.217116
2023-391066,2023-09-13,000001,Vente,150000,,,LE VILLAGE,B061,31220,31318,Marignac-Laspeyres,31,,,313180000B0218,,,,,,,,,,,,,0,,,,,S,sols,,,504,0.964188,43.213754
2023-391066,2023-09-13,000001,Vente,150000,5000,2,LE VILLAGE,B061,31220,31318,Marignac-Laspeyres,31,,,313180000B0219,,,,,,,,,,,,,0,1,Maison,108,4,P,prés,,,1400,0.964374,43.2136
2023-391066,2023-09-13,000001,Vente,150000,5000,2,LE VILLAGE,B061,31220,31318,Marignac-Laspeyres,31,,,313180000B0219,,,,,,,,,,,,,0,1,Maison,108,4,S,sols,,,570,0.964374,43.2136
2023-391603,2023-09-27,000001,Vente,152000,5001,,NOUGADERES,B039,31220,31318,Marignac-Laspeyres,31,,,313180000B0096,,,,,,,,,,,,,0,1,Maison,129,3,J,jardins,,,2000,0.96201,43.213126
2023-391603,2023-09-27,000001,Vente,152000,5001,,NOUGADERES,B039,31220,31318,Marignac-Laspeyres,31,,,313180000B0096,,,,,,,,,,,,,0,1,Maison,129,3,S,sols,,,500,0.96201,43.213126
2023-391603,2023-09-27,000001,Vente,152000,5001,,NOUGADERES,B039,31220,31318,Marignac-Laspeyres,31,,,313180000B0096,,,,,,,,,,,,,0,1,Maison,129,3,T,terres,,,640,0.96201,43.213126
2023-392330,2023-11-09,000001,Vente,30000,,,BARRAQUET,B002,31220,31318,Marignac-Laspeyres,31,,,313180000B0002,,,,,,,,,,,,,0,,,,,P,prés,,,10760,0.953033,43.20377
2023-392330,2023-11-09,000001,Vente,30000,,,LANCLO,B027,31220,31318,Marignac-Laspeyres,31,,,313180000B0657,,,,,,,,,,,,,0,,,,,T,terres,,,211,0.963125,43.213069
2023-392330,2023-11-09,000001,Vente,30000,5000,,PRAT BEDIAOU,B050,31220,31318,Marignac-Laspeyres,31,,,31318000ZD0016,,,,,,,,,,,,,0,,,,,L,landes,,,6170,0.961345,43.21029
2023-392330,2023-11-09,000001,Vente,30000,5000,,PRAT BEDIAOU,B050,31220,31318,Marignac-Laspeyres,31,,,31318000ZD0016,,,,,,,,,,,,,0,,,,,T,terres,,,836,0.961345,43.21029
2023-392330,2023-11-09,000001,Vente,30000,5000,,LANCLO,B027,31220,31318,Marignac-Laspeyres,31,,,31318000ZD0021,,,,,,,,,,,,,0,,,,,T,terres,,,1366,0.962921,43.212019
2023-392330,2023-11-09,000001,Vente,30000,5000,,LANCLO,B027,31220,31318,Marignac-Laspeyres,31,,,31318000ZD0069,,,,,,,,,,,,,0,,,,,P,prés,,,9276,0.964704,43.212228
2023-392330,2023-11-09,000001,Vente,30000,5000,,LANCLO,B027,31220,31318,Marignac-Laspeyres,31,,,31318000ZD0069,,,,,,,,,,,,,0,,,,,T,terres,,,50285,0.964704,43.212228
2023-392330,2023-11-09,000001,Vente,30000,5000,,LANCLO,B027,31220,31318,Marignac-Laspeyres,31,,,31318000ZD0069,,,,,,,,,,,,,0,,,,,L,landes,,,2443,0.964704,43.212228
2023-392770,2023-12-14,000001,Vente,500,,,LAS TUTOS,B029,31220,31318,Marignac-Laspeyres,31,,,313180000D0562,,,,,,,,,,,,,0,,,,,P,prés,,,3140,0.939981,43.208497
2023-392770,2023-12-14,000001,Vente,500,,,LAS TUTOS,B029,31220,31318,Marignac-Laspeyres,31,,,313180000D0575,,,,,,,,,,,,,0,,,,,P,prés,,,480,0.939323,43.209726
