id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-386604,2023-01-17,000001,Vente,200,453,,RTE DE L AUSSAU,0014,31600,31269,Lamasquère,31,,,312690000B1622,,,,,,,,,,,,,0,,,,,S,sols,,,74,1.265057,43.478221
2023-386736,2023-02-01,000001,Vente,234900,6,A,RUE LES JARDINS DE LAMASQUERE,0019,31600,31269,Lamasquère,31,,,312690000B1689,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,297,1.262291,43.484744
2023-386926,2023-02-10,000001,Vente,144900,,,LAUZET,B025,31600,31269,Lamasquère,31,,,31269000WA0250,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1152,1.241866,43.486281
2023-387007,2023-02-03,000001,Vente,307000,6,,RUE DE LA PAIX,0040,31600,31269,Lamasquère,31,,,312690000B0641,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,497,1.24438,43.48238
2023-387007,2023-02-03,000001,Vente,307000,6,,RUE DE LA PAIX,0040,31600,31269,Lamasquère,31,,,312690000B0641,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,497,1.24438,43.48238
2023-387007,2023-02-03,000001,Vente,307000,6,,RUE DE LA PAIX,0040,31600,31269,Lamasquère,31,,,312690000B0641,,,,,,,,,,,,,0,1,Maison,98,3,S,sols,,,497,1.24438,43.48238
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,1,Maison,223,5,S,sols,,,1754,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,1,Maison,223,5,T,terres,,,863,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,863,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,863,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1754,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1754,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1754,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,863,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,863,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1618,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1754,1.256004,43.485501
2023-387234,2023-01-16,000001,Vente,412400,905,,CHE LAVIZARD,0023,31600,31269,Lamasquère,31,,,312690000B1619,,,,,,,,,,,,,0,,,,,S,sols,,,179,1.256294,43.485567
2023-387414,2023-03-08,000001,Vente,325000,825,,RTE DE LA FOUGAROUSE,0042,31600,31269,Lamasquère,31,,,31269000WA0129,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,1672,1.24623,43.490721
