valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain
226500.0,31780,Castelginest,Maison,89.0,5.0,sols,479.0
166000.0,31780,Castelginest,Appartement,57.0,3.0,None,0.0
370850.0,31780,Castelginest,Maison,111.0,4.0,sols,736.0
171154.0,31780,Castelginest,Maison,60.0,3.0,None,0.0
180000.0,31780,Castelginest,Appartement,60.0,3.0,None,0.0
364606.0,31780,Castelginest,Maison,88.0,4.0,sols,550.0
125000.0,31780,Castelginest,Appartement,40.0,2.0,None,0.0
162350.0,31780,Castelginest,Maison,56.0,3.0,None,0.0
93000.0,31780,Castelginest,Appartement,41.0,2.0,None,0.0
338200.0,31780,Castelginest,Maison,115.0,4.0,sols,638.0
145000.0,31780,Castelginest,Appartement,24.0,1.0,sols,715.0
471600.0,31530,Lévignac,Maison,165.0,5.0,sols,1264.0
320000.0,31530,Lévignac,Maison,123.0,6.0,sols,1239.0
212276.11,31530,Lévignac,Maison,95.0,5.0,sols,230.0
120000.0,31530,Lévignac,Maison,117.0,4.0,sols,1039.0
307900.0,31530,Lévignac,Maison,172.0,6.0,sols,485.0
288000.0,31530,Lévignac,Maison,74.0,4.0,sols,649.0
135000.0,31530,Lévignac,Appartement,67.0,3.0,None,0.0
540515.0,31530,Lévignac,Maison,185.0,5.0,terrains d'agrément,1500.0
565450.0,31530,Lévignac,Maison,150.0,5.0,terrains d'agrément,3232.0
133350.0,31530,Lévignac,Appartement,67.0,3.0,None,0.0
307470.0,31530,Lévignac,Maison,115.0,4.0,sols,409.0
256580.0,31530,Lévignac,Maison,87.0,4.0,sols,421.0
223000.0,31530,Lévignac,Maison,98.0,4.0,sols,314.0
143170.0,31530,Lévignac,Appartement,60.0,3.0,None,0.0
499000.0,31530,Lévignac,Maison,147.0,4.0,terrains d'agrément,1708.0
20000.0,31530,Lévignac,Maison,30.0,3.0,sols,513.0
174500.0,31530,Lévignac,Maison,60.0,2.0,sols,68.0
160000.0,31530,Lévignac,Maison,135.0,4.0,sols,250.0
284150.0,31530,Lévignac,Maison,80.0,3.0,sols,759.0
315000.0,31530,Lévignac,Maison,97.0,3.0,sols,832.0
343000.0,31530,Lévignac,Maison,125.0,5.0,sols,304.0
197000.0,31530,Lévignac,Maison,69.0,3.0,sols,852.0
290000.0,31530,Lévignac,Appartement,100.0,3.0,sols,132.0
90800.0,31530,Lévignac,Appartement,45.0,2.0,None,0.0
271910.0,31530,Lévignac,Maison,113.0,6.0,sols,960.0
432140.0,31530,Lévignac,Maison,118.0,5.0,sols,1005.0
315000.0,31530,Lévignac,Maison,119.0,5.0,sols,700.0
282630.0,31530,Lévignac,Maison,88.0,4.0,sols,610.0
271050.0,31530,Lévignac,Maison,105.0,4.0,sols,143.0
264550.0,31530,Lévignac,Maison,99.0,4.0,sols,331.0
140000.0,31530,Lévignac,Maison,107.0,4.0,sols,1245.0
213930.0,31530,Lévignac,Maison,120.0,3.0,sols,35.0
235000.0,31210,Ardiège,Maison,130.0,4.0,sols,280.0
269000.0,31210,Ardiège,Maison,130.0,5.0,terrains d'agrément,1000.0
285000.0,31210,Ardiège,Maison,109.0,5.0,terrains d'agrément,2816.0
170000.0,31290,Lagarde,Maison,120.0,2.0,sols,120.0
235500.0,31290,Lagarde,Maison,100.0,5.0,sols,780.0
95000.0,31290,Lagarde,Maison,80.0,3.0,sols,81.0
207230.0,31290,Lagarde,Maison,88.0,4.0,sols,601.0
331030.0,31290,Lagarde,Maison,164.0,5.0,sols,550.0
52000.0,31290,Lagarde,Maison,50.0,3.0,sols,55.0
32000.0,31510,Galié,Maison,134.0,5.0,sols,132.0
86300.0,31510,Galié,Maison,72.0,3.0,sols,160.0
70500.0,31510,Galié,Maison,105.0,3.0,sols,285.0
315000.0,31370,Lautignac,Maison,118.0,5.0,sols,1190.0
192000.0,31370,Lautignac,Maison,89.0,3.0,sols,3200.0
126666.0,31370,Lautignac,Maison,68.0,2.0,sols,4010.0
373000.0,31470,Fontenilles,Maison,110.0,5.0,sols,500.0
120000.0,31470,Fontenilles,Appartement,48.0,2.0,None,0.0
382810.0,31470,Fontenilles,Maison,134.0,5.0,terrains d'agrément,620.0
452000.0,31470,Fontenilles,Maison,150.0,4.0,terrains d'agrément,2096.0
282950.0,31470,Fontenilles,Maison,97.0,4.0,None,0.0
397100.0,31470,Fontenilles,Maison,115.0,4.0,sols,825.0
400000.0,31470,Fontenilles,Maison,139.0,4.0,sols,500.0
170000.0,31470,Fontenilles,Maison,70.0,3.0,sols,240.0
438000.0,31470,Fontenilles,Maison,132.0,5.0,sols,500.0
279000.0,31470,Fontenilles,Maison,108.0,4.0,terrains d'agrément,1393.0
237100.0,31470,Fontenilles,Maison,73.0,3.0,sols,392.0
356300.0,31470,Fontenilles,Maison,142.0,6.0,None,0.0
385000.0,31470,Fontenilles,Maison,103.0,5.0,sols,1000.0
331520.0,31470,Fontenilles,Maison,97.0,6.0,terrains d'agrément,985.0
210000.0,31470,Fontenilles,Maison,93.0,4.0,None,0.0
322107.0,31470,Fontenilles,Maison,91.0,3.0,terrains d'agrément,917.0
334200.0,31470,Fontenilles,Maison,103.0,5.0,sols,517.0
404000.0,31470,Fontenilles,Maison,135.0,6.0,sols,824.0
405700.0,31470,Fontenilles,Maison,121.0,4.0,sols,500.0
654000.0,31470,Fontenilles,Maison,140.0,4.0,terrains d'agrément,746.0
382600.0,31470,Fontenilles,Maison,140.0,5.0,sols,800.0
262750.0,31470,Fontenilles,Maison,99.0,5.0,sols,1000.0
305100.0,31470,Fontenilles,Maison,124.0,5.0,terrains d'agrément,1567.0
475000.0,31470,Fontenilles,Maison,146.0,6.0,sols,500.0
140000.0,31470,Fontenilles,Maison,182.0,6.0,sols,500.0
126000.0,31470,Fontenilles,Maison,107.0,4.0,sols,500.0
374700.0,31470,Fontenilles,Maison,110.0,4.0,terrains d'agrément,696.0
191635.0,31470,Fontenilles,Maison,83.0,3.0,sols,602.0
420000.0,31470,Fontenilles,Maison,119.0,4.0,None,0.0
367000.0,31470,Fontenilles,Maison,130.0,6.0,terrains d'agrément,1107.0
401000.0,31470,Fontenilles,Maison,160.0,7.0,terrains d'agrément,705.0
527000.0,31470,Fontenilles,Maison,202.0,6.0,terrains d'agrément,1428.0
112000.0,31470,Fontenilles,Maison,172.0,6.0,terrains d'agrément,483.0
153000.0,31470,Fontenilles,Maison,70.0,3.0,sols,219.0
390000.0,31470,Fontenilles,Maison,148.0,5.0,sols,500.0
649650.0,31470,Fontenilles,Maison,183.0,4.0,sols,500.0
182800.0,31470,Fontenilles,Appartement,64.0,3.0,None,0.0
243435.0,31470,Fontenilles,Maison,128.0,6.0,sols,1149.0
160000.0,31470,Fontenilles,Maison,80.0,4.0,sols,188.0
290500.0,31470,Fontenilles,Maison,99.0,4.0,sols,463.0
466900.0,31470,Fontenilles,Maison,155.0,4.0,sols,953.0
245000.0,31470,Fontenilles,Maison,84.0,5.0,sols,500.0
35000.0,31420,Alan,Maison,113.0,6.0,sols,80.0
155000.0,31420,Alan,Maison,141.0,8.0,sols,49.0
159380.0,31420,Alan,Maison,84.0,4.0,sols,760.0
406000.0,31420,Alan,Maison,51.0,3.0,sols,1060.0
45000.0,31420,Alan,Appartement,70.0,3.0,sols,195.0
199000.0,31420,Alan,Maison,150.0,6.0,sols,500.0
256500.0,31420,Alan,Maison,142.0,4.0,sols,500.0
400000.0,31420,Alan,Maison,493.0,4.0,sols,2364.0
50000.0,31210,Bordes-de-Rivière,Maison,65.0,3.0,sols,735.0
125000.0,31290,Mauremont,Maison,104.0,4.0,None,0.0
289350.0,31110,Oô,Maison,74.0,3.0,sols,190.0
320000.0,31110,Oô,Maison,60.0,2.0,sols,160.0
422900.0,31140,Pechbonnieu,Maison,132.0,6.0,sols,599.0
506679.0,31140,Pechbonnieu,Maison,105.0,4.0,sols,1500.0
223000.0,31140,Pechbonnieu,Maison,82.0,4.0,sols,129.0
125000.0,31140,Pechbonnieu,Appartement,42.0,2.0,None,0.0
357554.78,31140,Pechbonnieu,Maison,121.0,5.0,terrains d'agrément,426.0
224730.0,31140,Pechbonnieu,Maison,82.0,4.0,terrains a bâtir,138.0
120925.0,31140,Pechbonnieu,Appartement,42.0,2.0,None,0.0
302500.0,31140,Pechbonnieu,Maison,128.0,4.0,sols,1200.0
176715.0,31140,Pechbonnieu,Maison,66.0,3.0,terrains a bâtir,126.0
200000.0,31140,Pechbonnieu,Maison,116.0,5.0,terrains a bâtir,753.0
516320.0,31140,Pechbonnieu,Maison,149.0,5.0,sols,1500.0
551500.0,31140,Pechbonnieu,Maison,144.0,4.0,sols,1000.0
351000.0,31140,Pechbonnieu,Maison,101.0,5.0,sols,1399.0
136600.0,31140,Pechbonnieu,Appartement,45.0,2.0,None,0.0
224730.0,31140,Pechbonnieu,Maison,83.0,4.0,sols,100.0
303200.0,31140,Pechbonnieu,Maison,96.0,4.0,None,0.0
275000.0,31140,Pechbonnieu,Maison,81.0,4.0,sols,235.0
348250.0,31140,Pechbonnieu,Maison,111.0,4.0,sols,1642.0
415000.0,31140,Pechbonnieu,Maison,112.0,4.0,terrains a bâtir,475.0
207847.0,31140,Pechbonnieu,Maison,67.0,3.0,None,0.0
648000.0,31140,Pechbonnieu,Maison,135.0,4.0,terrains d'agrément,1650.0
229680.0,31140,Pechbonnieu,Maison,85.0,4.0,sols,151.0
138400.0,31140,Pechbonnieu,Appartement,41.0,2.0,None,0.0
315000.0,31140,Pechbonnieu,Maison,73.0,3.0,sols,453.0
405000.0,31140,Pechbonnieu,Maison,150.0,4.0,sols,1017.0
445700.0,31140,Pechbonnieu,Maison,153.0,7.0,sols,798.0
333300.0,31140,Pechbonnieu,Maison,107.0,4.0,sols,845.0
409050.0,31140,Pechbonnieu,Maison,117.0,5.0,sols,1434.0
202900.0,31140,Pechbonnieu,Maison,65.0,3.0,sols,83.0
285641.0,31140,Pechbonnieu,Maison,76.0,3.0,sols,462.0
492800.0,31140,Pechbonnieu,Maison,140.0,8.0,sols,775.0
97000.0,31140,Pechbonnieu,Appartement,40.0,2.0,None,0.0
315000.0,31140,Pechbonnieu,Maison,87.0,4.0,sols,500.0
135000.0,31140,Pechbonnieu,Appartement,41.0,2.0,None,0.0
226020.0,31140,Pechbonnieu,Maison,97.0,5.0,sols,206.0
188000.0,31140,Pechbonnieu,Appartement,62.0,3.0,None,0.0
446500.0,31140,Pechbonnieu,Maison,113.0,4.0,terres,1500.0
185200.0,31140,Pechbonnieu,Appartement,64.0,3.0,None,0.0
241985.0,31140,Pechbonnieu,Maison,88.0,4.0,None,0.0
255900.0,31140,Pechbonnieu,Maison,82.0,4.0,sols,326.0
295400.0,31140,Pechbonnieu,Maison,96.0,5.0,None,0.0
242550.0,31140,Pechbonnieu,Maison,96.0,5.0,sols,143.0
229680.0,31140,Pechbonnieu,Maison,83.0,3.0,sols,116.0
300000.0,31140,Pechbonnieu,Maison,96.0,4.0,None,0.0
176715.0,31140,Pechbonnieu,Maison,66.0,3.0,sols,118.0
415200.0,31140,Pechbonnieu,Maison,137.0,5.0,sols,1082.0
418000.0,31140,Pechbonnieu,Maison,79.0,4.0,None,0.0
100000.0,31140,Pechbonnieu,Appartement,40.0,2.0,None,0.0
100000.0,31140,Pechbonnieu,Appartement,42.0,2.0,None,0.0
224000.0,31140,Pechbonnieu,Maison,147.0,6.0,sols,1543.0
195500.0,31140,Pechbonnieu,Maison,85.0,4.0,sols,175.0
379000.0,31140,Pechbonnieu,Maison,118.0,5.0,sols,1004.0
204000.0,31140,Pechbonnieu,Maison,62.0,3.0,None,0.0
140000.0,31140,Pechbonnieu,Maison,85.0,5.0,terrains a bâtir,547.0
180000.0,31140,Pechbonnieu,Appartement,63.0,3.0,None,0.0
300000.0,31140,Pechbonnieu,Maison,79.0,4.0,sols,963.0
100000.0,31140,Pechbonnieu,Maison,101.0,5.0,sols,800.0
46675.0,31160,Izaut-de-l'Hôtel,Maison,100.0,4.0,sols,543.0
257050.0,31160,Izaut-de-l'Hôtel,Maison,199.0,8.0,sols,1100.0
100000.0,31160,Izaut-de-l'Hôtel,Maison,180.0,5.0,sols,154.0
170000.0,31160,Izaut-de-l'Hôtel,Maison,95.0,3.0,jardins,295.0
191550.0,31160,Izaut-de-l'Hôtel,Maison,84.0,3.0,sols,650.0
73719.5,31560,Nailloux,Appartement,38.0,2.0,None,0.0
68500.0,31560,Nailloux,Appartement,44.0,2.0,None,0.0
71000.0,31560,Nailloux,Appartement,45.0,2.0,None,0.0
97300.0,31560,Nailloux,Appartement,64.0,3.0,None,0.0
56621.0,31560,Nailloux,Appartement,33.0,1.0,None,0.0
100000.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
110000.0,31560,Nailloux,Maison,60.0,3.0,sols,50.0
120100.0,31560,Nailloux,Appartement,54.0,3.0,None,0.0
65000.0,31560,Nailloux,Appartement,39.0,2.0,None,0.0
93840.0,31560,Nailloux,Appartement,55.0,3.0,None,0.0
88500.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
260000.0,31560,Nailloux,Maison,190.0,2.0,sols,1656.0
100000.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
90500.0,31560,Nailloux,Appartement,39.0,2.0,None,0.0
116000.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
70000.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
104400.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
143000.0,31560,Nailloux,Maison,65.0,3.0,None,0.0
73600.0,31560,Nailloux,Appartement,40.0,2.0,None,0.0
343000.0,31560,Nailloux,Maison,121.0,5.0,sols,780.0
68000.0,31560,Nailloux,Appartement,42.0,2.0,None,0.0
117150.0,31560,Nailloux,Maison,65.0,4.0,None,0.0
74500.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
80000.0,31560,Nailloux,Appartement,45.0,2.0,None,0.0
81574.0,31560,Nailloux,Appartement,55.0,3.0,None,0.0
60000.0,31560,Nailloux,Appartement,42.0,2.0,None,0.0
89038.0,31560,Nailloux,Appartement,56.0,3.0,None,0.0
71700.0,31560,Nailloux,Appartement,42.0,2.0,None,0.0
67500.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
109570.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
423800.0,31560,Nailloux,Maison,131.0,5.0,terrains d'agrément,2296.0
77000.0,31560,Nailloux,Appartement,42.0,2.0,None,0.0
58800.0,31560,Nailloux,Appartement,36.0,2.0,None,0.0
58000.0,31560,Nailloux,Appartement,36.0,2.0,None,0.0
595320.0,31560,Nailloux,Maison,179.0,5.0,terrains d'agrément,2000.0
54000.0,31560,Nailloux,Appartement,38.0,2.0,None,0.0
124120.0,31560,Nailloux,Maison,91.0,5.0,sols,322.0
130000.0,31560,Nailloux,Maison,92.0,5.0,sols,309.0
284000.0,31560,Nailloux,Maison,109.0,4.0,sols,1000.0
158500.0,31560,Nailloux,Maison,66.0,3.0,None,0.0
100000.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
72000.0,31560,Nailloux,Appartement,39.0,2.0,None,0.0
300000.0,31560,Nailloux,Maison,86.0,4.0,sols,817.0
68000.0,31560,Nailloux,Appartement,40.0,2.0,None,0.0
70000.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
75000.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
149000.0,31560,Nailloux,Maison,76.0,4.0,sols,1100.0
95000.0,31560,Nailloux,Appartement,56.0,3.0,None,0.0
427650.0,31560,Nailloux,Maison,128.0,6.0,sols,690.0
480000.0,31560,Nailloux,Maison,182.0,6.0,sols,1000.0
83000.0,31560,Nailloux,Maison,37.0,2.0,sols,134.0
64000.0,31560,Nailloux,Appartement,37.0,2.0,None,0.0
72000.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
98500.0,31560,Nailloux,Appartement,62.0,3.0,None,0.0
468590.0,31560,Nailloux,Maison,250.0,6.0,terrains d'agrément,2040.0
298714.0,31560,Nailloux,Maison,110.0,5.0,sols,1000.0
74000.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
285000.0,31560,Nailloux,Maison,89.0,4.0,sols,684.0
81200.0,31560,Nailloux,Appartement,55.0,3.0,None,0.0
69999.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
394000.0,31560,Nailloux,Maison,142.0,5.0,terrains d'agrément,500.0
251550.0,31560,Nailloux,Maison,140.0,4.0,sols,163.0
300000.0,31560,Nailloux,Maison,107.0,4.0,sols,966.0
71700.0,31560,Nailloux,Appartement,39.0,2.0,None,0.0
69000.0,31560,Nailloux,Appartement,36.0,2.0,None,0.0
81500.0,31560,Nailloux,Appartement,55.0,3.0,None,0.0
175770.0,31560,Nailloux,Appartement,91.0,4.0,None,0.0
150500.0,31560,Nailloux,Maison,66.0,3.0,None,0.0
400000.0,31560,Nailloux,Maison,186.0,5.0,sols,1418.0
75000.0,31560,Nailloux,Appartement,44.0,2.0,None,0.0
48800.0,31560,Nailloux,Appartement,33.0,2.0,None,0.0
72000.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
313970.0,31560,Nailloux,Maison,149.0,6.0,sols,879.0
94500.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
167150.0,31560,Nailloux,Maison,81.0,4.0,None,0.0
96250.0,31560,Nailloux,Appartement,61.0,3.0,None,0.0
77000.0,31560,Nailloux,Appartement,48.0,2.0,None,0.0
405950.0,31560,Nailloux,Maison,159.0,5.0,terrains d'agrément,564.0
327020.0,31560,Nailloux,Maison,108.0,4.0,sols,1158.0
97000.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
80000.0,31560,Nailloux,Appartement,48.0,2.0,None,0.0
83300.0,31560,Nailloux,Appartement,49.0,2.0,None,0.0
80000.0,31560,Nailloux,Appartement,49.0,2.0,None,0.0
89330.0,31560,Nailloux,Appartement,55.0,3.0,None,0.0
78315.09,31560,Nailloux,Maison,102.0,4.0,sols,662.0
80500.0,31560,Nailloux,Appartement,44.0,2.0,None,0.0
77000.0,31560,Nailloux,Appartement,42.0,2.0,None,0.0
242450.0,31560,Nailloux,Maison,100.0,3.0,sols,305.0
104884.0,31560,Nailloux,Appartement,65.0,3.0,None,0.0
125000.0,31560,Nailloux,Maison,64.0,3.0,None,0.0
90725.1,31560,Nailloux,Appartement,43.0,2.0,None,0.0
104000.0,31560,Nailloux,Appartement,54.0,3.0,None,0.0
68450.0,31560,Nailloux,Appartement,43.0,2.0,None,0.0
82000.0,31560,Nailloux,Appartement,57.0,3.0,None,0.0
100000.0,31260,Montsaunès,Maison,80.0,4.0,sols,1156.0
190000.0,31260,Montsaunès,Maison,107.0,5.0,sols,1180.0
265000.0,31260,Montsaunès,Maison,110.0,3.0,sols,2418.0
241000.0,31260,Montsaunès,Maison,275.0,6.0,sols,558.0
268200.0,31410,Mauzac,Maison,95.0,4.0,sols,800.0
384000.0,31410,Mauzac,Maison,127.0,2.0,terres,826.0
327850.0,31410,Mauzac,Maison,167.0,5.0,sols,708.0
299000.0,31410,Mauzac,Maison,112.0,4.0,sols,1026.0
264638.4,31410,Mauzac,Maison,90.0,4.0,sols,297.0
289997.0,31410,Mauzac,Maison,106.0,5.0,sols,1151.0
342100.0,31410,Mauzac,Maison,152.0,6.0,terres,2757.0
115000.0,31190,Lagrâce-Dieu,Maison,80.0,3.0,sols,153.0
289500.0,31190,Lagrâce-Dieu,Maison,99.0,6.0,sols,1071.0
180000.0,31190,Lagrâce-Dieu,Maison,62.0,4.0,sols,3008.0
100000.0,31470,Empeaux,Maison,65.0,4.0,sols,443.0
266000.0,31470,Empeaux,Maison,123.0,6.0,sols,1531.0
124000.0,31470,Empeaux,Maison,42.0,2.0,sols,91.0
185500.0,31120,Roques,Appartement,58.0,3.0,None,0.0
494100.0,31120,Roques,Maison,178.0,6.0,sols,694.0
236996.33,31120,Roques,Maison,99.0,5.0,None,0.0
220000.0,31120,Roques,Maison,101.0,5.0,sols,428.0
323300.0,31120,Roques,Maison,106.0,4.0,sols,361.0
319000.0,31120,Roques,Maison,89.0,4.0,sols,645.0
280000.0,31120,Roques,Maison,100.0,5.0,sols,692.0
397500.0,31120,Roques,Maison,84.0,4.0,sols,736.0
178200.0,31120,Roques,Appartement,78.0,4.0,None,0.0
239000.0,31120,Roques,Maison,58.0,2.0,sols,853.0
172500.0,31120,Roques,Appartement,52.0,3.0,None,0.0
359850.0,31120,Roques,Maison,106.0,4.0,None,0.0
186100.0,31120,Roques,Appartement,76.0,3.0,None,0.0
67000.0,31120,Roques,Appartement,24.0,1.0,None,0.0
223000.0,31120,Roques,Maison,81.0,4.0,None,0.0
121690.0,31120,Roques,Appartement,43.0,2.0,None,0.0
152880.0,31120,Roques,Appartement,60.0,3.0,None,0.0
213000.0,31120,Roques,Maison,91.0,4.0,sols,485.0
100000.0,31120,Roques,Appartement,41.0,2.0,None,0.0
230000.0,31120,Roques,Maison,81.0,4.0,sols,627.0
320750.0,31120,Roques,Maison,100.0,5.0,sols,512.0
216480.0,31120,Roques,Maison,83.0,4.0,None,0.0
281100.0,31120,Roques,Maison,80.0,4.0,sols,801.0
425650.0,31120,Roques,Maison,137.0,5.0,terrains d'agrément,1474.0
73000.0,31120,Roques,Appartement,37.0,1.0,None,0.0
152880.0,31120,Roques,Appartement,62.0,3.0,None,0.0
222600.0,31120,Roques,Maison,66.0,3.0,None,0.0
253500.0,31120,Roques,Maison,88.0,4.0,sols,143.0
240000.0,31120,Roques,Maison,79.0,4.0,sols,484.0
330000.0,31120,Roques,Maison,84.0,5.0,sols,657.0
270000.0,31120,Roques,Maison,90.0,4.0,sols,725.0
144000.0,31120,Roques,Appartement,58.0,3.0,None,0.0
154840.0,31120,Roques,Appartement,60.0,3.0,None,0.0
407900.0,31120,Roques,Appartement,62.0,3.0,None,0.0
471000.0,31120,Roques,Maison,120.0,4.0,sols,985.0
108600.0,31120,Roques,Appartement,41.0,2.0,None,0.0
326300.0,31120,Roques,Maison,90.0,4.0,sols,896.0
255000.0,31120,Roques,Maison,72.0,4.0,sols,354.0
339150.0,31120,Roques,Maison,100.0,4.0,sols,499.0
135214.19,31120,Roques,Appartement,38.0,2.0,None,0.0
158000.0,31120,Roques,Appartement,60.0,3.0,None,0.0
263000.0,31120,Roques,Maison,88.0,4.0,sols,126.0
139000.0,31120,Roques,Appartement,59.0,3.0,None,0.0
260000.0,31120,Roques,Maison,109.0,4.0,sols,288.0
265000.0,31120,Roques,Maison,120.0,5.0,sols,135.0
299000.0,31120,Roques,Maison,95.0,4.0,sols,516.0
448400.0,31120,Roques,Maison,180.0,6.0,sols,423.0
331650.0,31120,Roques,Maison,105.0,4.0,sols,494.0
370000.0,31120,Roques,Maison,104.0,4.0,sols,1056.0
114000.0,31120,Roques,Appartement,41.0,2.0,None,0.0
119000.0,31120,Roques,Appartement,42.0,2.0,None,0.0
143500.0,31120,Roques,Appartement,52.0,3.0,None,0.0
190000.0,31120,Roques,Maison,70.0,3.0,None,0.0
151000.0,31120,Roques,Appartement,66.0,3.0,None,0.0
130000.0,31120,Roques,Appartement,59.0,3.0,None,0.0
268290.0,31120,Roques,Maison,85.0,4.0,sols,380.0
696230.0,31120,Roques,Maison,95.0,4.0,sols,651.0
229000.0,31120,Roques,Maison,80.0,4.0,None,0.0
262000.0,31120,Roques,Maison,91.0,4.0,sols,211.0
350000.0,31120,Roques,Maison,74.0,3.0,sols,684.0
169100.0,31120,Roques,Appartement,60.0,3.0,None,0.0
350900.0,31120,Roques,Maison,180.0,5.0,sols,774.0
77000.0,31120,Roques,Appartement,24.0,1.0,None,0.0
262050.0,31120,Roques,Maison,104.0,4.0,sols,1056.0
44000.0,31420,Aulon,Maison,180.0,3.0,sols,1180.0
240000.0,31420,Aulon,Maison,120.0,5.0,terrains d'agrément,1500.0
98000.0,31420,Aulon,Maison,96.0,4.0,sols,340.0
175000.0,31420,Aulon,Maison,117.0,3.0,prés,2634.0
35000.0,31420,Aulon,Maison,80.0,2.0,sols,549.0
72575.0,31420,Aulon,Maison,150.0,4.0,sols,173.0
115000.0,31420,Aulon,Maison,80.0,3.0,sols,144.0
167464.0,31620,Saint-Rustice,Maison,90.0,4.0,terres,1500.0
28500.0,31620,Saint-Rustice,Maison,67.0,3.0,sols,400.0
297150.0,31620,Saint-Rustice,Maison,164.0,5.0,terrains d'agrément,1002.0
556550.0,31320,Rebigue,Maison,194.0,6.0,sols,1000.0
580000.0,31320,Rebigue,Maison,135.0,5.0,terres,1865.0
336000.0,31320,Rebigue,Maison,72.0,4.0,sols,709.0
294285.0,31320,Rebigue,Maison,100.0,4.0,sols,2610.0
560000.0,31320,Rebigue,Maison,235.0,7.0,sols,2000.0
200000.0,31320,Rebigue,Maison,150.0,5.0,sols,808.0
392000.0,31180,Castelmaurou,Maison,88.0,5.0,sols,788.0
140000.0,31180,Castelmaurou,Maison,82.0,5.0,sols,760.0
381750.0,31180,Castelmaurou,Maison,105.0,5.0,sols,814.0
287000.0,31180,Castelmaurou,Maison,84.0,4.0,sols,200.0
305020.0,31180,Castelmaurou,Maison,101.0,5.0,sols,277.0
290000.0,31180,Castelmaurou,Maison,82.0,4.0,sols,673.0
553000.0,31180,Castelmaurou,Maison,76.0,3.0,terrains d'agrément,1264.0
255000.0,31180,Castelmaurou,Maison,59.0,3.0,sols,305.0
400000.0,31180,Castelmaurou,Maison,130.0,2.0,sols,708.0
360000.0,31180,Castelmaurou,Maison,112.0,4.0,None,0.0
222400.0,31180,Castelmaurou,Appartement,70.0,3.0,sols,213.0
308500.0,31180,Castelmaurou,Maison,85.0,4.0,sols,310.0
701140.0,31180,Castelmaurou,Maison,212.0,11.0,sols,1244.0
587250.0,31180,Castelmaurou,Maison,125.0,5.0,sols,1291.0
657500.0,31180,Castelmaurou,Maison,173.0,5.0,sols,976.0
436190.0,31180,Castelmaurou,Maison,90.0,5.0,sols,1253.0
360000.0,31180,Castelmaurou,Maison,81.0,4.0,sols,704.0
658700.0,31180,Castelmaurou,Maison,191.0,6.0,terrains d'agrément,1013.0
380870.0,31180,Castelmaurou,Maison,90.0,4.0,sols,945.0
251280.0,31180,Castelmaurou,Maison,75.0,4.0,sols,304.0
110000.0,31180,Castelmaurou,Maison,104.0,4.0,sols,741.0
178000.0,31180,Castelmaurou,Appartement,110.0,4.0,sols,830.0
613610.0,31180,Castelmaurou,Maison,130.0,5.0,sols,1207.0
250000.0,31180,Castelmaurou,Maison,89.0,3.0,sols,899.0
315000.0,31180,Castelmaurou,Maison,80.0,3.0,sols,536.0
530200.0,31180,Castelmaurou,Maison,138.0,5.0,sols,928.0
340000.0,31180,Castelmaurou,Maison,120.0,4.0,sols,931.0
43500.0,31800,Villeneuve-de-Rivière,Appartement,52.0,3.0,None,0.0
160000.0,31800,Villeneuve-de-Rivière,Maison,87.0,5.0,terrains d'agrément,500.0
220000.0,31800,Villeneuve-de-Rivière,Maison,116.0,4.0,terrains d'agrément,2500.0
90500.0,31800,Villeneuve-de-Rivière,Maison,92.0,3.0,sols,1530.0
122000.0,31800,Villeneuve-de-Rivière,Maison,102.0,5.0,jardins,1240.0
433000.0,31800,Villeneuve-de-Rivière,Maison,153.0,5.0,sols,500.0
148000.0,31800,Villeneuve-de-Rivière,Maison,68.0,3.0,sols,1434.0
313000.0,31800,Villeneuve-de-Rivière,Maison,142.0,4.0,sols,500.0
28000.0,31800,Villeneuve-de-Rivière,Maison,44.0,1.0,sols,806.0
160000.0,31800,Villeneuve-de-Rivière,Maison,161.0,5.0,sols,500.0
280000.0,31800,Villeneuve-de-Rivière,Maison,170.0,6.0,sols,572.0
112000.0,31800,Villeneuve-de-Rivière,Maison,92.0,3.0,terrains a bâtir,1361.0
167166.0,31800,Villeneuve-de-Rivière,Maison,95.0,4.0,sols,364.0
