valeur_fonciere,code_postal,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
455000.0,31300,79.0,4.0,196.0,1
438350.0,31500,110.0,4.0,470.0,1
359000.0,31200,65.0,3.0,238.0,1
463280.0,31400,101.0,4.0,500.0,1
292850.0,31300,85.0,4.0,0.0,0
513500.0,31200,90.0,4.0,303.0,1
227350.0,31100,72.0,4.0,399.0,1
415000.0,31200,63.0,3.0,210.0,1
213900.0,31100,74.0,3.0,102.0,1
480000.0,31500,130.0,5.0,279.0,1
387940.0,31100,105.0,4.0,976.0,1
550000.0,31200,90.0,5.0,370.0,1
360000.0,31100,74.0,4.0,387.0,1
500000.0,31200,145.0,6.0,436.0,1
243000.0,31200,80.0,4.0,359.0,1
371000.0,31100,125.0,5.0,401.0,1
475657.0,31100,139.0,4.0,961.0,1
362000.0,31500,81.0,5.0,435.0,1
402250.0,31500,107.0,5.0,297.0,1
262911.0,31500,70.0,3.0,552.0,1
326500.0,31300,80.0,5.0,473.0,1
255000.0,31200,61.0,2.0,187.0,1
493150.0,31400,69.0,2.0,396.0,1
375000.0,31500,48.0,3.0,102.0,1
199900.0,31200,81.0,4.0,0.0,0
285000.0,31400,81.0,4.0,0.0,0
295000.0,31500,86.0,5.0,402.0,1
377000.0,31200,98.0,4.0,555.0,1
541000.0,31400,100.0,4.0,114.0,1
531460.0,31500,140.0,5.0,194.0,1
245000.0,31100,85.0,4.0,193.0,1
294701.0,31300,70.0,4.0,0.0,0
180000.0,31100,40.0,1.0,657.0,1
393030.0,31200,90.0,5.0,376.0,1
514400.0,31500,106.0,5.0,198.0,1
285300.0,31500,86.0,4.0,294.0,1
255260.0,31200,86.0,4.0,236.0,1
295000.0,31200,86.0,4.0,253.0,1
475500.0,31500,83.0,5.0,375.0,1
615000.0,31300,80.0,3.0,480.0,1
461431.0,31200,90.0,4.0,232.0,1
506030.0,31100,186.0,9.0,307.0,1
325000.0,31500,87.0,5.0,194.0,1
235000.0,31100,85.0,4.0,0.0,0
225000.0,31000,40.0,2.0,0.0,0
365000.0,31200,120.0,4.0,491.0,1
150968.0,31500,106.0,5.0,292.0,1
420000.0,31400,135.0,7.0,416.0,1
499700.0,31500,120.0,5.0,297.0,1
565000.0,31500,120.0,4.0,161.0,1
250000.0,31200,97.0,3.0,445.0,1
525000.0,31500,152.0,6.0,187.0,1
197000.0,31100,107.0,6.0,0.0,0
298000.0,31500,80.0,3.0,168.0,1
565800.0,31100,209.0,7.0,1098.0,1
565000.0,31200,78.0,4.0,301.0,1
606000.0,31200,146.0,6.0,697.0,1
322000.0,31100,102.0,4.0,360.0,1
404637.7,31100,97.0,5.0,368.0,1
604700.0,31500,98.0,4.0,353.0,1
400000.0,31300,106.0,4.0,619.0,1
142275.0,31500,85.0,4.0,391.0,1
94850.0,31500,85.0,4.0,391.0,1
488897.0,31200,128.0,4.0,107.0,1
231000.0,31300,56.0,3.0,162.0,1
309000.0,31400,70.0,2.0,403.0,1
478000.0,31500,105.0,5.0,181.0,1
445000.0,31500,70.0,3.0,133.0,1
535000.0,31500,57.0,3.0,174.0,1
457600.0,31500,80.0,3.0,248.0,1
510500.0,31500,120.0,4.0,359.0,1
294900.0,31500,60.0,3.0,205.0,1
365000.0,31400,118.0,4.0,269.0,1
590000.0,31000,94.0,4.0,122.0,1
524600.0,31100,125.0,4.0,970.0,1
294100.0,31500,86.0,4.0,185.0,1
296500.0,31100,62.0,3.0,427.0,1
300000.0,31200,68.0,4.0,655.0,1
590000.0,31200,80.0,4.0,598.0,1
256600.0,31100,76.0,4.0,281.0,1
400000.0,31100,64.0,2.0,147.0,1
370000.0,31500,95.0,5.0,175.0,1
460000.0,31200,140.0,5.0,338.0,1
494585.0,31500,88.0,4.0,659.0,1
247050.0,31200,70.0,3.0,0.0,0
380000.0,31200,90.0,4.0,176.0,1
270754.0,31500,70.0,4.0,104.0,1
323015.0,31200,100.0,4.0,235.0,1
229000.0,31200,92.0,5.0,161.0,1
303318.0,31100,89.0,4.0,445.0,1
550000.0,31400,98.0,4.0,447.0,1
565000.0,31500,110.0,4.0,177.0,1
305000.0,31100,70.0,3.0,310.0,1
236715.0,31200,60.0,3.0,508.0,1
290000.0,31100,69.0,3.0,1584.0,1
316700.0,31100,141.0,4.0,991.0,1
375000.0,31100,80.0,4.0,278.0,1
300000.0,31300,93.0,5.0,215.0,1
400000.0,31400,109.0,5.0,169.0,1
378700.0,31200,56.0,2.0,236.0,1
282800.0,31100,94.0,4.0,179.0,1
369000.0,31500,99.0,4.0,153.0,1
170000.0,31100,58.0,3.0,185.0,1
322350.0,31200,58.0,3.0,293.0,1
213500.0,31300,50.0,3.0,166.0,1
380952.38,31400,85.0,4.0,151.0,1
310000.0,31200,90.0,5.0,328.0,1
493360.0,31200,115.0,4.0,605.0,1
323077.0,31200,120.0,5.0,191.0,1
310000.0,31500,110.0,5.0,304.0,1
170000.0,31300,60.0,3.0,293.0,1
500000.0,31500,90.0,4.0,559.0,1
241000.0,31400,119.0,5.0,137.0,1
262000.0,31100,85.0,4.0,301.0,1
540750.0,31200,140.0,3.0,697.0,1
242150.0,31100,80.0,4.0,265.0,1
243870.0,31100,63.0,3.0,253.0,1
318200.0,31100,84.0,4.0,0.0,0
570000.0,31100,57.0,3.0,435.0,1
293839.0,31300,68.0,3.0,270.0,1
333000.0,31200,60.0,3.0,286.0,1
310000.0,31500,100.0,5.0,343.0,1
177500.0,31100,89.0,5.0,0.0,0
176000.0,31100,82.0,3.0,158.0,1
239650.0,31400,88.0,3.0,170.0,1
255000.0,31400,60.0,5.0,719.0,1
495000.0,31200,80.0,3.0,298.0,1
468610.0,31200,152.0,5.0,325.0,1
213550.0,31400,80.0,4.0,390.0,1
349500.0,31200,95.0,4.0,280.0,1
590350.0,31500,93.0,4.0,443.0,1
482000.0,31500,126.0,5.0,341.0,1
420000.0,31300,89.0,5.0,201.0,1
165000.0,31200,61.0,2.0,187.0,1
225000.0,31100,91.0,5.0,242.0,1
348250.0,31300,70.0,3.0,137.0,1
470000.0,31200,119.0,5.0,267.0,1
365500.0,31300,62.0,3.0,201.0,1
180000.0,31200,70.0,3.0,148.0,1
500000.0,31500,16.0,1.0,337.0,1
265000.0,31500,55.0,3.0,168.0,1
569363.0,31100,168.0,6.0,539.0,1
625785.0,31300,146.0,7.0,190.0,1
400000.0,31200,102.0,5.0,990.0,1
275000.0,31200,83.0,3.0,298.0,1
383000.0,31300,110.0,4.0,432.0,1
213900.0,31200,73.0,4.0,0.0,0
213400.0,31200,85.0,4.0,159.0,1
210000.0,31100,83.0,4.0,0.0,0
508000.0,31200,99.0,3.0,284.0,1
620000.0,31500,162.0,6.0,300.0,1
570000.0,31400,115.0,4.0,712.0,1
245000.0,31100,90.0,4.0,514.0,1
389700.0,31400,105.0,5.0,300.0,1
185000.0,31100,70.0,4.0,428.0,1
337400.0,31200,101.0,5.0,0.0,0
220000.0,31200,83.0,4.0,144.0,1
372300.0,31300,89.0,5.0,0.0,0
505000.0,31300,110.0,4.0,167.0,1
262800.0,31100,103.0,4.0,787.0,1
618250.0,31500,110.0,6.0,377.0,1
396250.0,31500,104.0,6.0,335.0,1
518000.0,31200,160.0,5.0,327.0,1
135000.0,31100,30.0,2.0,126.0,1
200000.0,31500,80.0,3.0,601.0,1
258000.0,31200,56.0,3.0,512.0,1
338450.0,31100,127.0,4.0,575.0,1
245000.0,31400,58.0,3.0,0.0,0
256300.0,31300,85.0,4.0,0.0,0
252850.0,31100,70.0,3.0,0.0,0
410000.0,31100,139.0,7.0,393.0,1
600000.0,31200,149.0,4.0,352.0,1
427619.0,31500,110.0,5.0,198.0,1
255950.0,31100,107.0,5.0,512.0,1
439000.0,31400,128.0,6.0,288.0,1
320000.0,31200,99.0,3.0,138.0,1
170000.0,31100,91.0,4.0,158.0,1
305000.0,31100,84.0,5.0,479.0,1
397000.0,31400,112.0,5.0,314.0,1
239120.0,31200,77.0,4.0,0.0,0
457290.0,31400,137.0,5.0,224.0,1
202500.0,31200,110.0,5.0,60.0,1
500000.0,31200,92.0,4.0,420.0,1
535900.0,31400,151.0,5.0,877.0,1
245000.0,31100,80.0,3.0,327.0,1
327000.0,31500,70.0,5.0,120.0,1
228000.0,31500,100.0,4.0,259.0,1
360000.0,31500,85.0,4.0,452.0,1
520000.0,31000,152.0,5.0,281.0,1
290000.0,31400,49.0,3.0,266.0,1
344400.0,31400,77.0,3.0,375.0,1
289000.0,31200,112.0,5.0,444.0,1
422000.0,31200,124.0,6.0,202.0,1
485600.0,31500,160.0,5.0,400.0,1
150000.0,31100,83.0,4.0,153.0,1
230700.0,31100,83.0,4.0,137.0,1
445000.0,31100,130.0,4.0,522.0,1
154688.0,31500,54.0,2.0,78.0,1
525000.0,31200,70.0,3.0,260.0,1
537020.0,31400,90.0,4.0,0.0,0
357767.0,31300,135.0,4.0,760.0,1
295600.0,31100,99.0,4.0,296.0,1
299250.0,31200,50.0,3.0,190.0,1
368000.0,31200,74.0,5.0,286.0,1
457500.0,31500,150.0,5.0,417.0,1
215000.0,31100,87.0,3.0,204.0,1
502000.0,31300,179.0,6.0,0.0,0
399000.0,31200,55.0,3.0,255.0,1
366981.12,31400,85.0,4.0,166.0,1
389500.0,31500,92.0,4.0,195.0,1
483500.0,31500,69.0,4.0,119.0,1
150000.0,31000,50.0,2.0,31.0,1
300000.0,31000,70.0,3.0,49.0,1
219000.0,31100,82.0,4.0,184.0,1
406120.0,31500,100.0,4.0,192.0,1
360000.0,31500,75.0,5.0,477.0,1
200000.0,31100,66.0,4.0,222.0,1
371000.0,31200,110.0,5.0,619.0,1
315000.0,31400,61.0,3.0,301.0,1
220000.0,31200,90.0,4.0,373.0,1
390000.0,31000,76.0,4.0,279.0,1
361710.0,31200,64.0,3.0,100.0,1
340285.0,31100,104.0,5.0,149.0,1
290000.0,31200,81.0,3.0,432.0,1
320574.0,31100,56.0,3.0,363.0,1
220000.0,31200,90.0,3.0,0.0,0
158872.23,31200,39.0,1.0,359.0,1
258374.0,31300,151.0,6.0,574.0,1
204500.0,31100,82.0,4.0,217.0,1
229000.0,31200,59.0,1.0,373.0,1
479750.0,31200,151.0,7.0,0.0,0
349000.0,31300,101.0,5.0,592.0,1
561950.0,31400,120.0,5.0,508.0,1
595400.0,31400,125.0,5.0,373.0,1
523000.0,31500,100.0,5.0,301.0,1
335000.0,31200,110.0,3.0,203.0,1
255000.0,31100,66.0,4.0,411.0,1
550000.0,31100,124.0,4.0,457.0,1
313060.0,31200,79.0,4.0,356.0,1
335800.0,31400,63.0,4.0,279.0,1
240570.0,31200,101.0,5.0,233.0,1
137241.0,31500,84.0,3.0,276.0,1
485000.0,31500,96.0,5.0,0.0,0
250000.0,31100,81.0,5.0,358.0,1
369147.0,31200,85.0,5.0,85.0,1
350000.0,31500,69.0,3.0,299.0,1
495460.0,31100,134.0,5.0,428.0,1
169000.0,31100,92.0,4.0,193.0,1
288900.0,31200,110.0,5.0,368.0,1
500000.0,31400,91.0,4.0,371.0,1
403900.0,31200,101.0,5.0,337.0,1
360000.0,31400,80.0,4.0,362.0,1
311000.0,31100,120.0,6.0,573.0,1
475000.0,31400,80.0,4.0,799.0,1
475000.0,31000,69.0,4.0,275.0,1
465000.0,31300,135.0,5.0,727.0,1
437500.0,31300,90.0,6.0,597.0,1
501650.0,31500,128.0,6.0,307.0,1
425000.0,31500,101.0,4.0,634.0,1
365525.0,31400,67.0,3.0,0.0,0
318000.0,31200,86.0,4.0,0.0,0
550000.0,31100,72.0,3.0,0.0,0
214000.0,31200,72.0,3.0,467.0,1
489000.0,31400,110.0,5.0,595.0,1
225000.0,31200,73.0,4.0,0.0,0
352000.0,31500,71.0,3.0,319.0,1
507317.0,31000,120.0,6.0,291.0,1
189000.0,31100,97.0,5.0,196.0,1
206500.0,31400,84.0,3.0,163.0,1
201695.0,31100,63.0,4.0,126.0,1
337310.0,31400,115.0,5.0,0.0,0
545000.0,31500,90.0,3.0,595.0,1
297800.0,31100,120.0,6.0,875.0,1
390400.0,31200,107.0,5.0,609.0,1
268400.0,31100,82.0,4.0,0.0,0
540000.0,31400,95.0,4.0,242.0,1
309100.0,31100,78.0,3.0,42.0,1
180000.0,31500,55.0,3.0,122.0,1
622365.0,31200,90.0,4.0,852.0,1
188300.0,31300,98.0,5.0,0.0,0
160000.0,31300,78.0,4.0,0.0,0
423370.0,31200,136.0,4.0,431.0,1
442500.0,31200,136.0,6.0,143.0,1
400000.0,31000,47.0,2.0,139.0,1
550000.0,31400,110.0,4.0,238.0,1
415000.0,31400,90.0,4.0,328.0,1
325550.0,31200,93.0,4.0,288.0,1
265700.0,31100,131.0,4.0,450.0,1
534760.0,31400,128.0,5.0,603.0,1
450200.0,31500,105.0,5.0,318.0,1
382000.0,31500,81.0,4.0,318.0,1
186800.0,31500,58.0,2.0,34.0,1
334000.0,31200,100.0,4.0,408.0,1
366300.0,31500,85.0,4.0,195.0,1
515000.0,31100,125.0,4.0,266.0,1
220000.0,31200,96.0,5.0,142.0,1
200000.0,31100,85.0,4.0,410.0,1
350000.0,31200,76.0,5.0,312.0,1
210000.0,31100,62.0,3.0,300.0,1
282000.0,31100,140.0,5.0,429.0,1
260000.0,31300,64.0,2.0,558.0,1
214000.0,31100,100.0,4.0,326.0,1
170000.0,31100,89.0,5.0,0.0,0
201000.0,31200,79.0,4.0,104.0,1
219250.0,31200,58.0,3.0,119.0,1
240600.0,31200,130.0,3.0,646.0,1
291900.0,31200,85.0,4.0,0.0,0
240000.0,31500,130.0,5.0,319.0,1
205000.0,31200,69.0,3.0,40.0,1
230000.0,31200,74.0,4.0,0.0,0
340000.0,31500,89.0,4.0,361.0,1
301650.0,31200,75.0,3.0,609.0,1
240000.0,31200,86.0,4.0,157.0,1
220000.0,31200,86.0,4.0,156.0,1
316600.0,31500,69.0,3.0,0.0,0
427000.0,31500,108.0,4.0,302.0,1
473000.0,31500,100.0,4.0,116.0,1
65000.0,31100,94.0,5.0,222.0,1
600000.0,31400,193.0,9.0,320.0,1
150000.0,31530,50.0,2.0,145.0,1
330000.0,31530,100.0,5.0,1087.0,1
219200.0,31530,84.0,4.0,0.0,0
487035.0,31530,160.0,5.0,1000.0,1
275000.0,31530,91.0,4.0,2112.0,1
380000.0,31530,120.0,4.0,4990.0,1
110000.0,31210,79.0,4.0,1058.0,1
100000.0,31160,134.0,3.0,1393.0,1
98930.0,31160,156.0,3.0,160.0,1
373000.0,31470,110.0,5.0,500.0,1
382810.0,31470,134.0,5.0,620.0,1
452000.0,31470,150.0,4.0,2096.0,1
282950.0,31470,97.0,4.0,0.0,0
397100.0,31470,115.0,4.0,825.0,1
400000.0,31470,139.0,4.0,500.0,1
170000.0,31470,70.0,3.0,240.0,1
438000.0,31470,132.0,5.0,500.0,1
279000.0,31470,108.0,4.0,1393.0,1
237100.0,31470,73.0,3.0,392.0,1
356300.0,31470,142.0,6.0,0.0,0
385000.0,31470,103.0,5.0,1000.0,1
331520.0,31470,97.0,6.0,985.0,1
210000.0,31470,93.0,4.0,0.0,0
322107.0,31470,91.0,3.0,917.0,1
334200.0,31470,103.0,5.0,517.0,1
404000.0,31470,135.0,6.0,824.0,1
405700.0,31470,121.0,4.0,500.0,1
382600.0,31470,140.0,5.0,800.0,1
262750.0,31470,99.0,5.0,1000.0,1
305100.0,31470,124.0,5.0,1567.0,1
475000.0,31470,146.0,6.0,500.0,1
140000.0,31470,182.0,6.0,500.0,1
126000.0,31470,107.0,4.0,500.0,1
374700.0,31470,110.0,4.0,696.0,1
191635.0,31470,83.0,3.0,602.0,1
420000.0,31470,119.0,4.0,0.0,0
367000.0,31470,130.0,6.0,1107.0,1
401000.0,31470,160.0,7.0,705.0,1
527000.0,31470,202.0,6.0,1428.0,1
112000.0,31470,172.0,6.0,483.0,1
153000.0,31470,70.0,3.0,219.0,1
390000.0,31470,148.0,5.0,500.0,1
243435.0,31470,128.0,6.0,1149.0,1
160000.0,31470,80.0,4.0,188.0,1
290500.0,31470,99.0,4.0,463.0,1
466900.0,31470,155.0,4.0,953.0,1
245000.0,31470,84.0,5.0,500.0,1
186000.0,31420,106.0,5.0,426.0,1
271000.0,31420,80.0,2.0,917.0,1
58000.0,31160,37.0,2.0,175.0,1
65000.0,31160,226.0,5.0,790.0,1
170000.0,31160,85.0,5.0,1006.0,1
300000.0,31160,110.0,5.0,3803.0,1
100000.0,31160,113.0,3.0,772.0,1
342600.0,31290,180.0,5.0,380.0,1
273285.0,31290,51.0,3.0,400.0,1
381500.0,31290,119.0,5.0,1000.0,1
275000.0,31830,65.0,4.0,411.0,1
130000.0,31830,89.0,4.0,0.0,0
548500.0,31830,179.0,6.0,1077.0,1
304000.0,31830,100.0,4.0,524.0,1
245500.0,31830,72.0,3.0,260.0,1
387000.0,31830,67.0,4.0,556.0,1
230000.0,31830,89.0,4.0,0.0,0
404500.0,31830,156.0,4.0,1296.0,1
290650.0,31830,61.0,4.0,385.0,1
170150.0,31830,48.0,3.0,0.0,0
421235.0,31830,141.0,3.0,1109.0,1
185000.0,31830,80.0,4.0,663.0,1
442742.0,31830,125.0,5.0,1056.0,1
272215.0,31830,77.0,4.0,212.0,1
436300.0,31830,144.0,6.0,708.0,1
386000.0,31830,101.0,5.0,925.0,1
326120.0,31830,95.0,4.0,464.0,1
438970.0,31830,109.0,5.0,672.0,1
328000.0,31830,106.0,4.0,328.0,1
239000.0,31830,89.0,4.0,0.0,0
329000.0,31830,101.0,5.0,726.0,1
339500.0,31830,101.0,4.0,195.0,1
250000.0,31830,90.0,3.0,0.0,0
300000.0,31830,97.0,4.0,563.0,1
337100.0,31830,104.0,6.0,796.0,1
270000.0,31830,91.0,4.0,160.0,1
382650.0,31830,134.0,5.0,0.0,0
264000.0,31830,67.0,3.0,673.0,1
327750.0,31830,91.0,4.0,554.0,1
336380.0,31830,120.0,5.0,825.0,1
157000.0,31830,49.0,3.0,0.0,0
300000.0,31830,83.0,5.0,950.0,1
360000.0,31830,122.0,5.0,862.0,1
105000.0,31830,100.0,3.0,503.0,1
373950.0,31830,137.0,4.0,357.0,1
130500.0,31830,73.0,4.0,618.0,1
178000.0,31830,65.0,4.0,411.0,1
300000.0,31830,101.0,4.0,0.0,0
259000.0,31830,101.0,4.0,0.0,0
220000.0,31830,128.0,5.0,222.0,1
151509.0,31830,48.0,3.0,0.0,0
323000.0,31830,97.0,5.0,620.0,1
237843.27,31830,68.0,3.0,487.0,1
502000.0,31830,110.0,4.0,718.0,1
398000.0,31830,117.0,5.0,700.0,1
334590.0,31830,101.0,4.0,336.0,1
581000.0,31830,150.0,5.0,1185.0,1
309000.0,31830,104.0,5.0,674.0,1
252500.0,31830,78.0,4.0,301.0,1
325000.0,31830,108.0,5.0,589.0,1
286287.0,31830,89.0,4.0,517.0,1
299000.0,31830,89.0,4.0,677.0,1
289450.0,31830,77.0,4.0,212.0,1
301775.0,31830,84.0,4.0,528.0,1
361150.0,31830,107.0,5.0,870.0,1
136000.0,31830,50.0,2.0,50.0,1
250000.0,31830,73.0,3.0,710.0,1
367050.0,31830,84.0,4.0,688.0,1
250000.0,31830,71.0,3.0,166.0,1
259468.0,31830,80.0,4.0,143.0,1
210000.0,31830,81.0,3.0,632.0,1
316000.0,31830,153.0,6.0,578.0,1
265000.0,31830,73.0,3.0,289.0,1
330000.0,31830,104.0,4.0,860.0,1
278000.0,31830,89.0,4.0,602.0,1
265000.0,31830,55.0,3.0,470.0,1
400000.0,31830,100.0,5.0,2055.0,1
331150.0,31830,124.0,4.0,325.0,1
267750.0,31830,111.0,6.0,355.0,1
125000.0,31830,92.0,4.0,0.0,0
411780.0,31830,101.0,5.0,128.0,1
204300.0,31830,65.0,3.0,0.0,0
500000.0,31830,129.0,6.0,1412.0,1
272000.0,31830,81.0,4.0,185.0,1
357000.0,31830,131.0,6.0,651.0,1
240000.0,31830,73.0,3.0,353.0,1
465500.0,31830,127.0,5.0,631.0,1
185000.0,31830,44.0,2.0,398.0,1
537900.0,31830,130.0,4.0,990.0,1
251472.0,31830,80.0,6.0,244.0,1
422270.0,31830,130.0,5.0,602.0,1
333685.0,31830,100.0,4.0,604.0,1
240000.0,31830,62.0,3.0,657.0,1
396200.0,31830,116.0,4.0,1261.0,1
324900.0,31830,95.0,4.0,220.0,1
269935.0,31830,104.0,4.0,985.0,1
411000.0,31830,99.0,4.0,810.0,1
393910.0,31830,101.0,4.0,372.0,1
496250.0,31830,149.0,7.0,718.0,1
306325.0,31830,90.0,5.0,464.0,1
291910.0,31830,88.0,5.0,760.0,1
311800.0,31830,104.0,4.0,516.0,1
280000.0,31830,96.0,4.0,653.0,1
284600.0,31830,80.0,4.0,181.0,1
418000.0,31830,175.0,5.0,2004.0,1
466127.0,31830,162.0,7.0,704.0,1
381800.0,31830,106.0,4.0,1015.0,1
270000.0,31830,71.0,3.0,887.0,1
480000.0,31830,100.0,5.0,0.0,0
245000.0,31830,100.0,5.0,0.0,0
398500.0,31830,109.0,5.0,862.0,1
127995.0,31830,85.0,4.0,560.0,1
240000.0,31830,125.0,3.0,530.0,1
320000.0,31830,78.0,4.0,742.0,1
192000.0,31830,83.0,4.0,266.0,1
245000.0,31830,109.0,4.0,912.0,1
344150.0,31830,104.0,5.0,824.0,1
271430.0,31830,80.0,4.0,280.0,1
292200.0,31830,96.0,4.0,705.0,1
464250.0,31830,119.0,5.0,500.0,1
361700.0,31830,127.0,5.0,393.0,1
386300.0,31830,93.0,4.0,0.0,0
436680.0,31830,181.0,7.0,858.0,1
338930.0,31830,92.0,4.0,685.0,1
339500.0,31830,100.0,4.0,451.0,1
422200.0,31830,108.0,5.0,616.0,1
275000.0,31830,103.0,4.0,1011.0,1
182000.0,31830,78.0,4.0,120.0,1
226000.0,31830,67.0,3.0,0.0,0
165000.0,31830,96.0,4.0,300.0,1
400000.0,31830,102.0,5.0,601.0,1
373800.0,31830,116.0,4.0,1050.0,1
510960.0,31830,160.0,5.0,938.0,1
449060.0,31830,120.0,4.0,875.0,1
235000.0,31830,90.0,5.0,700.0,1
412700.0,31830,148.0,7.0,1268.0,1
370000.0,31830,120.0,5.0,541.0,1
240000.0,31830,72.0,3.0,410.0,1
132000.0,31830,50.0,2.0,299.0,1
347390.0,31830,105.0,4.0,762.0,1
329000.0,31830,96.0,5.0,295.0,1
500300.0,31830,130.0,5.0,1506.0,1
387635.0,31830,115.0,4.0,857.0,1
317000.0,31830,88.0,4.0,555.0,1
154000.0,31830,62.0,3.0,62.0,1
288000.0,31830,60.0,2.0,164.0,1
300000.0,31830,93.0,4.0,1455.0,1
351500.0,31830,118.0,3.0,512.0,1
433805.0,31830,118.0,5.0,929.0,1
330000.0,31830,113.0,4.0,642.0,1
245000.0,31830,92.0,4.0,625.0,1
380840.0,31830,95.0,5.0,826.0,1
322800.0,31830,88.0,4.0,632.0,1
371000.0,31830,153.0,6.0,409.0,1
320000.0,31830,115.0,4.0,0.0,0
363100.0,31830,120.0,4.0,543.0,1
243550.0,31830,92.0,5.0,158.0,1
345000.0,31830,102.0,4.0,0.0,0
270000.0,31410,90.0,4.0,902.0,1
185000.0,31410,82.0,4.0,165.0,1
189000.0,31410,83.0,4.0,195.0,1
325580.0,31410,131.0,4.0,1012.0,1
325000.0,31410,220.0,7.0,589.0,1
421160.0,31410,186.0,5.0,1067.0,1
170000.0,31410,68.0,3.0,0.0,0
176000.0,31410,68.0,4.0,582.0,1
195150.0,31410,50.0,2.0,580.0,1
112000.0,31410,110.0,5.0,43.0,1
265000.0,31410,150.0,5.0,1410.0,1
330000.0,31410,56.0,3.0,163.0,1
228000.0,31410,49.0,3.0,1102.0,1
251750.0,31410,96.0,4.0,1532.0,1
215325.0,31410,150.0,5.0,500.0,1
210000.0,31410,81.0,3.0,623.0,1
234950.0,31410,120.0,5.0,460.0,1
251820.0,31410,88.0,4.0,719.0,1
264250.0,31410,92.0,4.0,1000.0,1
195094.0,31410,90.0,4.0,106.0,1
375200.0,31410,150.0,5.0,1182.0,1
320610.0,31410,126.0,4.0,1209.0,1
157000.0,31410,95.0,4.0,3857.0,1
370000.0,31410,117.0,5.0,1000.0,1
279900.0,31410,77.0,1.0,1984.0,1
168000.0,31410,98.0,3.0,244.0,1
164000.0,31410,89.0,4.0,66.0,1
173000.0,31410,65.0,4.0,1133.0,1
90000.0,31410,100.0,5.0,566.0,1
450000.0,31410,108.0,5.0,1366.0,1
116450.0,31410,65.0,2.0,90.0,1
223250.0,31410,102.0,5.0,250.0,1
140000.0,31410,92.0,4.0,894.0,1
34328.0,31430,135.0,3.0,3240.0,1
94000.0,31160,38.0,2.0,340.0,1
224000.0,31230,78.0,3.0,1037.0,1
199500.0,31230,103.0,3.0,500.0,1
231000.0,31230,168.0,6.0,1013.0,1
234667.0,31230,80.0,3.0,2742.0,1
205900.0,31230,152.0,6.0,1795.0,1
105000.0,31460,69.0,3.0,250.0,1
190000.0,31460,135.0,4.0,1265.0,1
237800.0,31460,84.0,4.0,329.0,1
360000.0,31460,104.0,4.0,500.0,1
570100.0,31460,180.0,6.0,2280.0,1
344800.0,31460,204.0,9.0,646.0,1
297226.3,31460,84.0,4.0,329.0,1
307990.0,31460,104.0,4.0,1000.0,1
349141.0,31460,146.0,5.0,992.0,1
363210.0,31460,121.0,5.0,800.0,1
140000.0,31460,114.0,5.0,46.0,1
256060.0,31460,131.0,4.0,102.0,1
339250.0,31460,118.0,4.0,424.0,1
309000.0,31460,111.0,4.0,800.0,1
130000.0,31460,82.0,4.0,535.0,1
260670.0,31460,80.0,6.0,1000.0,1
155000.0,31460,56.0,2.0,179.0,1
316800.0,31460,126.0,4.0,500.0,1
250000.0,31460,114.0,4.0,1000.0,1
120000.0,31460,68.0,3.0,1816.0,1
150000.0,31460,68.0,4.0,5394.0,1
255720.0,31460,109.0,4.0,438.0,1
165000.0,31460,116.0,6.0,200.0,1
103500.0,31460,79.0,4.0,205.0,1
304000.0,31290,90.0,5.0,1314.0,1
452150.0,31290,155.0,6.0,1000.0,1
500130.0,31290,225.0,5.0,305.0,1
392610.0,31290,191.0,7.0,985.0,1
110000.0,31290,40.0,1.0,40.0,1
150000.0,31230,70.0,4.0,1045.0,1
166000.0,31110,88.0,3.0,970.0,1
414770.0,31450,166.0,7.0,935.0,1
218000.0,31450,89.0,4.0,149.0,1
214000.0,31450,89.0,4.0,160.0,1
208000.0,31450,89.0,4.0,102.0,1
208000.0,31450,89.0,4.0,137.0,1
230000.0,31450,102.0,5.0,179.0,1
231200.0,31450,100.0,3.0,78.0,1
210000.0,31450,89.0,4.0,154.0,1
25000.0,31450,183.0,5.0,1041.0,1
120000.0,31450,100.0,4.0,110.0,1
420350.0,31450,120.0,4.0,753.0,1
362050.0,31450,141.0,4.0,1015.0,1
230000.0,31450,102.0,5.0,154.0,1
208000.0,31450,89.0,4.0,143.0,1
460150.0,31450,165.0,10.0,1010.0,1
554000.0,31450,153.0,5.0,1200.0,1
413300.0,31450,119.0,5.0,910.0,1
227700.0,31450,102.0,5.0,172.0,1
285230.0,31450,140.0,7.0,1111.0,1
300000.0,31450,105.0,5.0,1125.0,1
400052.0,31450,127.0,4.0,732.0,1
248880.0,31450,73.0,3.0,169.0,1
246600.0,31450,80.0,4.0,190.0,1
290840.0,31450,165.0,7.0,1282.0,1
225750.0,31450,88.0,4.0,180.0,1
361600.0,31450,104.0,5.0,1159.0,1
160000.0,31450,89.0,4.0,54.0,1
338000.0,31450,101.0,5.0,257.0,1
240000.0,31450,114.0,5.0,107.0,1
170000.0,31450,93.0,4.0,1164.0,1
316300.0,31450,114.0,3.0,302.0,1
203700.0,31130,76.0,3.0,224.0,1
210900.0,31130,84.0,4.0,280.0,1
290500.0,31130,96.0,5.0,505.0,1
190575.0,31130,71.0,3.0,215.0,1
275000.0,31130,125.0,4.0,0.0,0
