valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,month,log_valeur_fonciere,prix_mcarre
640000.0,31600,Eaunes,Maison,145.0,5.0,sols,1000.0,2023,6,13.369225017834633,4413.793103448276
230000.0,31600,Eaunes,Maison,100.0,5.0,,0.0,2023,6,12.345838935721968,2300.0
450000.0,31600,Eaunes,Maison,110.0,4.0,sols,1000.0,2023,7,13.017005083966255,4090.909090909091
209000.0,31600,Eaunes,Maison,96.0,4.0,sols,171.0,2023,6,12.250094315624496,2177.0833333333335
537000.0,31600,Eaunes,Maison,192.0,8.0,terrains d'agrément,1509.0,2023,7,13.19375523568666,2796.875
306775.0,31600,Eaunes,Maison,85.0,4.0,sols,717.0,2023,7,12.63387311855747,3609.1176470588234
290000.0,31600,Eaunes,Maison,117.0,6.0,sols,755.0,2023,7,12.577639650232573,2478.6324786324785
278000.0,31600,Eaunes,Maison,87.0,3.0,,0.0,2023,7,12.535379989788607,3195.402298850575
326850.0,31600,Eaunes,Maison,102.0,4.0,sols,756.0,2023,7,12.697259688543614,3204.4117647058824
353800.0,31600,Eaunes,Maison,110.0,5.0,sols,738.0,2023,7,12.776489887159451,3216.3636363636365
410410.0,31600,Eaunes,Maison,135.0,5.0,terrains d'agrément,626.0,2023,8,12.924914375598409,3040.074074074074
355000.0,31600,Eaunes,Maison,157.0,5.0,sols,1162.0,2023,8,12.779875885354993,2261.146496815287
430000.0,31600,Eaunes,Maison,91.0,4.0,sols,500.0,2023,8,12.971542813248437,4725.274725274725
140000.0,31600,Eaunes,Maison,95.0,4.0,sols,530.0,2023,8,11.849404844423074,1473.6842105263158
328000.0,31600,Eaunes,Maison,92.0,4.0,sols,556.0,2023,9,12.700771936142122,3565.217391304348
270000.0,31600,Eaunes,Maison,87.0,3.0,sols,570.0,2023,8,12.506180941677357,3103.448275862069
273180.0,31600,Eaunes,Maison,100.0,5.0,terrains d'agrément,908.0,2023,9,12.51788985814027,2731.8
357000.0,31600,Eaunes,Maison,106.0,5.0,sols,822.0,2023,8,12.785493861878301,3367.9245283018868
149500.0,31600,Eaunes,Maison,68.0,3.0,sols,308.0,2023,9,11.915058360753719,2198.529411764706
246400.0,31600,Eaunes,Maison,85.0,4.0,sols,251.0,2023,9,12.414715569074824,2898.823529411765
141669.0,31600,Eaunes,Maison,92.0,5.0,terrains d'agrément,967.0,2023,9,11.861255688373397,1539.8804347826087
355000.0,31600,Eaunes,Maison,128.0,5.0,sols,1020.0,2023,9,12.779875885354993,2773.4375
280000.0,31600,Eaunes,Maison,80.0,5.0,sols,457.0,2023,10,12.54254845357358,3500.0
479000.0,31600,Eaunes,Maison,146.0,5.0,sols,625.0,2023,10,13.079457964073546,3280.821917808219
332550.0,31600,Eaunes,Maison,91.0,4.0,sols,799.0,2023,11,12.714548510774652,3654.3956043956046
278000.0,31600,Eaunes,Maison,74.0,3.0,sols,1994.0,2023,11,12.535379989788607,3756.7567567567567
195000.0,31600,Eaunes,Maison,78.0,4.0,,0.0,2023,11,12.180759965737863,2500.0
301898.0,31600,Eaunes,Maison,104.0,4.0,sols,704.0,2023,11,12.61784780333436,2902.8653846153848
500000.0,31600,Eaunes,Maison,120.0,5.0,sols,800.0,2023,12,13.122365377402328,4166.666666666667
350000.0,31600,Eaunes,Maison,109.0,5.0,sols,500.0,2023,12,12.765691290604371,3211.0091743119265
570000.0,31600,Eaunes,Maison,169.0,5.0,sols,1000.0,2023,12,13.25339339419516,3372.7810650887573
215000.0,31600,Eaunes,Maison,98.0,5.0,,0.0,2023,11,12.278397958261774,2193.877551020408
198000.0,31600,Eaunes,Maison,82.0,4.0,,0.0,2023,12,12.19602736016897,2414.6341463414633
226000.0,31600,Eaunes,Maison,81.0,4.0,sols,249.0,2023,12,12.328294703023394,2790.1234567901233
169265.0,31600,Eaunes,Maison,127.0,5.0,sols,448.0,2023,12,12.039226721018363,1332.7952755905512
282530.0,31370,Monès,Maison,142.0,6.0,sols,1000.0,2023,11,12.551543558061516,1989.6478873239437
237000.0,31340,Mirepoix-sur-Tarn,Maison,100.0,6.0,,0.0,2023,1,12.37581963951765,2370.0
343280.0,31340,Mirepoix-sur-Tarn,Maison,145.0,5.0,sols,1000.0,2023,2,12.746304632735038,2367.448275862069
300839.0,31340,Mirepoix-sur-Tarn,Maison,112.0,4.0,sols,343.0,2023,3,12.61433384094034,2686.0625
234350.0,31340,Mirepoix-sur-Tarn,Maison,97.0,5.0,sols,322.0,2023,5,12.364575270463574,2415.979381443299
391510.0,31340,Mirepoix-sur-Tarn,Maison,90.0,4.0,sols,1005.0,2023,6,12.87776889108086,4350.111111111111
221300.0,31340,Mirepoix-sur-Tarn,Maison,82.0,4.0,sols,644.0,2023,11,12.307279044781756,2698.7804878048782
275545.0,31340,Mirepoix-sur-Tarn,Maison,100.0,4.0,sols,315.0,2023,12,12.526509862784316,2755.45
268800.0,31350,Cardeilhac,Maison,100.0,1.0,sols,2106.0,2023,8,12.501726607862306,2688.0
381871.0,31350,Cardeilhac,Maison,141.0,4.0,sols,936.0,2023,9,12.852840752903326,2708.304964539007
282000.0,31310,Massabrac,Maison,180.0,4.0,sols,977.0,2022,6,12.549665896013254,1566.6666666666667
100000.0,31210,Ponlat-Taillebourg,Maison,110.0,4.0,sols,280.0,2023,6,11.51293546492023,909.0909090909091
223500.0,31210,Ponlat-Taillebourg,Maison,124.0,4.0,sols,1000.0,2023,7,12.317171167298682,1802.4193548387098
269950.0,31210,Ponlat-Taillebourg,Maison,122.0,5.0,terres,213.0,2023,6,12.505995740029274,2212.7049180327867
214500.0,31210,Ponlat-Taillebourg,Maison,152.0,5.0,sols,700.0,2023,12,12.276069679344003,1411.1842105263158
468250.0,31450,Belberaud,Maison,133.0,6.0,,0.0,2023,1,13.056759755915373,3520.6766917293235
323250.0,31450,Belberaud,Maison,133.0,6.0,,0.0,2023,2,12.686184390210139,2430.4511278195487
356600.0,31450,Belberaud,Maison,104.0,4.0,sols,470.0,2023,3,12.784372788669724,3428.846153846154
480000.0,31450,Belberaud,Maison,133.0,4.0,,0.0,2023,4,13.081543466215237,3609.0225563909776
320000.0,31450,Belberaud,Maison,133.0,4.0,,0.0,2023,4,12.676079399771027,2406.0150375939847
409184.0,31450,Belberaud,Maison,125.0,6.0,sols,1093.0,2023,5,12.921922655496232,3273.472
445310.0,31450,Belberaud,Maison,217.0,7.0,sols,1446.0,2023,7,13.006528193452482,2052.1198156682026
387660.0,31450,Belberaud,Maison,101.0,4.0,sols,1023.0,2023,7,12.867886525356983,3838.2178217821784
404900.0,31450,Belberaud,Maison,170.0,8.0,,0.0,2023,9,12.91139787176282,2381.764705882353
112000.0,31450,Belberaud,Maison,91.0,4.0,sols,1280.0,2023,12,11.626263078808801,1230.7692307692307
65900.0,31160,Herran,Maison,80.0,4.0,sols,1000.0,2022,2,11.095908894882296,823.75
96000.0,31160,Herran,Maison,88.0,2.0,sols,359.0,2022,2,11.472113887062386,1090.909090909091
85000.0,31220,Plagne,Maison,107.0,3.0,sols,487.0,2023,6,11.350418300109132,794.392523364486
370000.0,31520,Ramonville-Saint-Agne,Maison,84.0,4.0,sols,512.0,2022,1,12.821260987319457,4404.761904761905
615350.0,31520,Ramonville-Saint-Agne,Maison,130.0,6.0,sols,573.0,2022,1,13.329948115690573,4733.461538461538
317000.0,31520,Ramonville-Saint-Agne,Maison,92.0,5.0,sols,319.0,2022,2,12.666660207428574,3445.6521739130435
451500.0,31520,Ramonville-Saint-Agne,Maison,120.0,5.0,sols,641.0,2022,1,13.02033286667615,3762.5
636410.0,31520,Ramonville-Saint-Agne,Maison,136.0,5.0,sols,1234.0,2022,2,13.363599860022976,4679.485294117647
456000.0,31520,Ramonville-Saint-Agne,Maison,140.0,7.0,sols,595.0,2022,2,13.030250281476574,3257.1428571428573
356500.0,31520,Ramonville-Saint-Agne,Maison,97.0,5.0,,0.0,2022,3,12.784092323881643,3675.257731958763
562979.0,31520,Ramonville-Saint-Agne,Maison,166.0,5.0,sols,612.0,2022,3,13.24099938251215,3391.4397590361446
384400.0,31520,Ramonville-Saint-Agne,Maison,166.0,5.0,sols,612.0,2022,3,12.859441557531706,2315.6626506024095
523397.0,31520,Ramonville-Saint-Agne,Maison,130.0,8.0,sols,503.0,2022,3,13.168097447901603,4026.130769230769
375000.0,31520,Ramonville-Saint-Agne,Maison,129.0,5.0,sols,365.0,2022,4,12.834683971615659,2906.9767441860463
235000.0,31520,Ramonville-Saint-Agne,Maison,85.0,3.0,sols,1051.0,2022,4,12.367345048436391,2764.705882352941
385000.0,31520,Ramonville-Saint-Agne,Maison,99.0,4.0,sols,707.0,2022,4,12.861001210669146,3888.8888888888887
489050.0,31520,Ramonville-Saint-Agne,Maison,180.0,8.0,sols,517.0,2022,4,13.100222057497247,2716.9444444444443
239000.0,31520,Ramonville-Saint-Agne,Maison,60.0,2.0,sols,438.0,2022,5,12.384223015005313,3983.3333333333335
468090.0,31520,Ramonville-Saint-Agne,Maison,175.0,5.0,sols,702.0,2022,5,13.056418000442358,2674.8
328100.0,31520,Ramonville-Saint-Agne,Maison,83.0,4.0,sols,229.0,2022,5,12.701076766795813,3953.012048192771
320000.0,31520,Ramonville-Saint-Agne,Maison,92.0,5.0,sols,166.0,2022,6,12.676079399771027,3478.2608695652175
440000.0,31520,Ramonville-Saint-Agne,Maison,88.0,5.0,sols,495.0,2022,6,12.994532278619134,5000.0
398000.0,31520,Ramonville-Saint-Agne,Maison,77.0,4.0,sols,485.0,2022,5,12.894209796826232,5168.831168831169
450000.0,31520,Ramonville-Saint-Agne,Maison,157.0,4.0,sols,728.0,2022,6,13.017005083966255,2866.2420382165606
444500.0,31520,Ramonville-Saint-Agne,Maison,112.0,5.0,sols,763.0,2022,6,13.004707583652351,3968.75
522000.0,31520,Ramonville-Saint-Agne,Maison,169.0,6.0,terrains d'agrément,1011.0,2022,6,13.165424782571753,3088.757396449704
380350.0,31520,Ramonville-Saint-Agne,Maison,87.0,4.0,sols,592.0,2022,6,12.848849789579345,4371.83908045977
370100.0,31520,Ramonville-Saint-Agne,Maison,80.0,5.0,sols,399.0,2022,6,12.821531220343036,4626.25
481500.0,31520,Ramonville-Saint-Agne,Maison,142.0,6.0,sols,570.0,2022,6,13.084663587061359,3390.845070422535
324200.0,31520,Ramonville-Saint-Agne,Maison,90.0,5.0,sols,541.0,2022,7,12.689118972794686,3602.222222222222
391570.0,31520,Ramonville-Saint-Agne,Maison,148.0,6.0,sols,443.0,2022,7,12.877922131737948,2645.7432432432433
415050.0,31520,Ramonville-Saint-Agne,Maison,124.0,5.0,sols,378.0,2022,7,12.93615668322855,3347.1774193548385
412500.0,31520,Ramonville-Saint-Agne,Maison,123.0,5.0,sols,302.0,2022,8,12.929993908996359,3353.6585365853657
459250.0,31520,Ramonville-Saint-Agne,Maison,150.0,6.0,sols,547.0,2022,7,13.037352180538257,3061.6666666666665
358000.0,31520,Ramonville-Saint-Agne,Maison,104.0,5.0,sols,372.0,2022,8,12.788291058675025,3442.3076923076924
550000.0,31520,Ramonville-Saint-Agne,Maison,168.0,7.0,terrains d'agrément,1040.0,2022,8,13.217675375388819,3273.809523809524
393500.0,31520,Ramonville-Saint-Agne,Maison,90.0,4.0,sols,835.0,2022,9,12.882838888132428,4372.222222222223
345450.0,31520,Ramonville-Saint-Agne,Maison,130.0,4.0,sols,593.0,2022,9,12.752606088687683,2657.3076923076924
509255.0,31520,Ramonville-Saint-Agne,Maison,191.0,6.0,sols,575.0,2022,9,13.140706116052046,2666.256544502618
448352.4,31520,Ramonville-Saint-Agne,Maison,125.0,6.0,sols,419.0,2022,9,13.013337039712653,3586.8192000000004
310000.0,31520,Ramonville-Saint-Agne,Maison,83.0,4.0,,0.0,2022,9,12.644330802262578,3734.9397590361446
270000.0,31520,Ramonville-Saint-Agne,Maison,93.0,5.0,terrains a bâtir,259.0,2022,10,12.506180941677357,2903.2258064516127
347250.0,31520,Ramonville-Saint-Agne,Maison,99.0,4.0,sols,402.0,2022,10,12.757803140382062,3507.5757575757575
504300.0,31520,Ramonville-Saint-Agne,Maison,140.0,6.0,terrains d'agrément,1100.0,2022,10,13.130928591009509,3602.1428571428573
467380.0,31520,Ramonville-Saint-Agne,Maison,136.0,7.0,sols,646.0,2022,10,13.05490004985414,3436.6176470588234
415505.0,31520,Ramonville-Saint-Agne,Maison,160.0,5.0,sols,626.0,2022,11,12.93725233360659,2596.90625
619400.0,31520,Ramonville-Saint-Agne,Maison,204.0,7.0,sols,363.0,2022,11,13.336508160985549,3036.274509803922
316514.0,31520,Ramonville-Saint-Agne,Maison,118.0,4.0,sols,969.0,2022,11,12.665125912808266,2682.322033898305
390000.0,31520,Ramonville-Saint-Agne,Maison,98.0,4.0,sols,468.0,2022,12,12.873904582205107,3979.591836734694
317000.0,31520,Ramonville-Saint-Agne,Maison,88.0,5.0,sols,275.0,2022,12,12.666660207428574,3602.2727272727275
248000.0,31520,Ramonville-Saint-Agne,Maison,72.0,3.0,sols,648.0,2022,12,12.421188057397055,3444.4444444444443
190000.0,31800,Estancarbon,Maison,114.0,5.0,sols,420.0,2023,4,12.154784614286667,1666.6666666666667
176000.0,31800,Estancarbon,Maison,100.0,4.0,sols,500.0,2023,3,12.07824495582233,1760.0
201878.0,31800,Estancarbon,Maison,105.0,3.0,sols,2510.0,2023,4,12.215423787004244,1922.647619047619
177730.0,31800,Estancarbon,Maison,120.0,5.0,prés,680.0,2023,4,12.088026450250334,1481.0833333333333
315000.0,31800,Estancarbon,Maison,176.0,5.0,terrains d'agrément,1780.0,2023,6,12.660331092405906,1789.7727272727273
336760.0,31320,Castanet-Tolosan,Maison,100.0,5.0,sols,362.0,2022,1,12.727128758921001,3367.6
300000.0,31320,Castanet-Tolosan,Maison,83.0,5.0,sols,292.0,2022,1,12.611541086966115,3614.4578313253014
179550.0,31320,Castanet-Tolosan,Maison,66.0,3.0,sols,152.0,2022,1,12.098214569117973,2720.4545454545455
245000.0,31320,Castanet-Tolosan,Maison,80.0,4.0,sols,1094.0,2022,1,12.409017571151187,3062.5
388500.0,31320,Castanet-Tolosan,Maison,114.0,4.0,sols,614.0,2022,1,12.8700510227891,3407.8947368421054
374500.0,31320,Castanet-Tolosan,Maison,139.0,5.0,terrains d'agrément,971.0,2022,2,12.833349752162816,2694.244604316547
360000.0,31320,Castanet-Tolosan,Maison,122.0,4.0,terrains d'agrément,968.0,2022,2,12.793862088206213,2950.8196721311474
440000.0,31320,Castanet-Tolosan,Maison,208.0,6.0,sols,1000.0,2022,2,12.994532278619134,2115.3846153846152
250000.0,31320,Castanet-Tolosan,Maison,115.0,5.0,,0.0,2022,2,12.429220196836383,2173.913043478261
300000.0,31320,Castanet-Tolosan,Maison,95.0,4.0,sols,362.0,2022,2,12.611541086966115,3157.8947368421054
449500.0,31320,Castanet-Tolosan,Maison,160.0,7.0,sols,794.0,2022,2,13.015893357585442,2809.375
549100.0,31320,Castanet-Tolosan,Maison,144.0,5.0,terrains d'agrément,418.0,2022,2,13.216037674427207,3813.1944444444443
423355.0,31320,Castanet-Tolosan,Maison,135.0,6.0,sols,121.0,2022,3,12.95596871164036,3135.962962962963
363500.0,31320,Castanet-Tolosan,Maison,85.0,4.0,sols,602.0,2022,3,12.803537326983564,4276.470588235294
320750.0,31320,Castanet-Tolosan,Maison,164.0,6.0,sols,245.0,2022,3,12.67842040016593,1955.7926829268292
350000.0,31320,Castanet-Tolosan,Maison,88.0,4.0,sols,476.0,2022,3,12.765691290604371,3977.2727272727275
283000.0,31320,Castanet-Tolosan,Maison,90.0,4.0,sols,528.0,2022,3,12.553205710188037,3144.4444444444443
432500.0,31320,Castanet-Tolosan,Maison,132.0,6.0,sols,656.0,2022,3,12.977339917490127,3276.5151515151515
565000.0,31320,Castanet-Tolosan,Maison,162.0,6.0,jardins,533.0,2022,3,13.244582780038517,3487.6543209876545
294360.0,31320,Castanet-Tolosan,Maison,83.0,5.0,sols,239.0,2022,4,12.592562184235472,3546.5060240963853
299250.0,31320,Castanet-Tolosan,Maison,100.0,5.0,sols,290.0,2022,4,12.609037965102189,2992.5
371805.0,31320,Castanet-Tolosan,Maison,115.0,5.0,,0.0,2022,4,12.826127491847714,3233.086956521739
512335.0,31320,Castanet-Tolosan,Maison,144.0,5.0,sols,600.0,2022,5,13.146735938783776,3557.8819444444443
375000.0,31320,Castanet-Tolosan,Maison,126.0,6.0,sols,723.0,2022,5,12.834683971615659,2976.190476190476
452054.0,31320,Castanet-Tolosan,Maison,180.0,8.0,sols,754.0,2022,6,13.021559132827715,2511.411111111111
334400.0,31320,Castanet-Tolosan,Maison,77.0,3.0,sols,454.0,2022,6,12.720096150618835,4342.857142857143
228472.0,31320,Castanet-Tolosan,Maison,91.0,4.0,sols,264.0,2022,6,12.339173320409124,2510.6813186813188
383190.0,31320,Castanet-Tolosan,Maison,104.0,3.0,sols,149.0,2022,6,12.856288838372969,3684.519230769231
532775.0,31320,Castanet-Tolosan,Maison,163.0,5.0,sols,685.0,2022,6,13.185856352148713,3268.558282208589
411500.0,31320,Castanet-Tolosan,Maison,93.0,4.0,sols,473.0,2022,7,12.927566729229966,4424.731182795699
307000.0,31320,Castanet-Tolosan,Maison,79.0,4.0,sols,194.0,2022,7,12.634606283893019,3886.0759493670885
471600.0,31320,Castanet-Tolosan,Maison,106.0,5.0,sols,617.0,2022,7,13.063888568084156,4449.056603773585
436000.0,31320,Castanet-Tolosan,Maison,121.0,6.0,sols,458.0,2022,7,12.985399815906522,3603.305785123967
353000.0,31320,Castanet-Tolosan,Maison,91.0,4.0,sols,268.0,2022,7,12.77422616877261,3879.120879120879
399000.0,31320,Castanet-Tolosan,Maison,95.0,4.0,jardins,585.0,2022,7,12.896719202134523,4200.0
514595.0,31320,Castanet-Tolosan,Maison,164.0,6.0,sols,1114.0,2022,8,13.151137405771976,3137.7743902439024
405380.0,31320,Castanet-Tolosan,Maison,118.0,6.0,sols,282.0,2022,8,12.912582644610167,3435.423728813559
354500.0,31320,Castanet-Tolosan,Maison,91.0,4.0,sols,365.0,2022,7,12.778466445824812,3895.6043956043954
427250.0,31320,Castanet-Tolosan,Maison,126.0,7.0,sols,442.0,2022,8,12.965126941525128,3390.873015873016
441670.0,31320,Castanet-Tolosan,Maison,123.0,5.0,sols,511.0,2022,7,12.998320540006974,3590.8130081300815
438500.0,31320,Castanet-Tolosan,Maison,133.0,3.0,sols,588.0,2022,8,12.991117371293484,3296.9924812030076
444100.0,31320,Castanet-Tolosan,Maison,178.0,6.0,terres,2299.0,2022,8,13.003807293022762,2494.9438202247193
430000.0,31320,Castanet-Tolosan,Maison,100.0,5.0,sols,589.0,2022,9,12.971542813248437,4300.0
557750.0,31320,Castanet-Tolosan,Maison,125.0,5.0,sols,838.0,2022,9,13.231667905211145,4462.0
442000.0,31320,Castanet-Tolosan,Maison,124.0,6.0,sols,689.0,2022,9,12.999067423500716,3564.516129032258
346925.0,31320,Castanet-Tolosan,Maison,83.0,4.0,sols,304.0,2022,8,12.756866779702449,4179.819277108434
513000.0,31320,Castanet-Tolosan,Maison,150.0,5.0,sols,750.0,2022,9,13.148033073468746,3420.0
341980.0,31320,Castanet-Tolosan,Maison,100.0,4.0,sols,486.0,2022,9,12.742510458945919,3419.8
570000.0,31320,Castanet-Tolosan,Maison,151.0,5.0,sols,1061.0,2022,10,13.25339339419516,3774.8344370860927
370000.0,31320,Castanet-Tolosan,Maison,90.0,4.0,sols,289.0,2022,9,12.821260987319457,4111.111111111111
415000.0,31320,Castanet-Tolosan,Maison,99.0,4.0,sols,614.0,2022,10,12.936036208848487,4191.919191919192
280000.0,31320,Castanet-Tolosan,Maison,110.0,4.0,sols,462.0,2022,10,12.54254845357358,2545.4545454545455
410000.0,31320,Castanet-Tolosan,Maison,100.0,4.0,sols,497.0,2022,11,12.923914877701906,4100.0
413550.0,31320,Castanet-Tolosan,Maison,95.0,4.0,sols,463.0,2022,11,12.932536123204422,4353.1578947368425
450000.0,31320,Castanet-Tolosan,Maison,147.0,6.0,sols,736.0,2022,11,13.017005083966255,3061.2244897959185
417425.0,31320,Castanet-Tolosan,Maison,103.0,4.0,sols,342.0,2022,11,12.941862562054224,4052.669902912621
247700.0,31320,Castanet-Tolosan,Maison,75.0,4.0,sols,224.0,2022,11,12.419977652611005,3302.6666666666665
250000.0,31320,Castanet-Tolosan,Maison,76.0,4.0,,0.0,2022,12,12.429220196836383,3289.4736842105262
471510.0,31320,Castanet-Tolosan,Maison,120.0,5.0,sols,509.0,2022,11,13.063697710582028,3929.25
430000.0,31320,Castanet-Tolosan,Maison,143.0,5.0,sols,574.0,2022,12,12.971542813248437,3006.993006993007
330000.0,31320,Castanet-Tolosan,Maison,90.0,5.0,sols,493.0,2022,12,12.706850963741102,3666.6666666666665
497700.0,31320,Castanet-Tolosan,Maison,199.0,8.0,sols,552.0,2022,12,13.117754774087143,2501.005025125628
380000.0,31320,Castanet-Tolosan,Maison,136.0,5.0,sols,1076.0,2022,12,12.847929163278053,2794.1176470588234
449000.0,31320,Castanet-Tolosan,Maison,124.0,4.0,sols,377.0,2022,12,13.014780393893403,3620.967741935484
382000.0,31320,Castanet-Tolosan,Maison,101.0,5.0,sols,277.0,2022,12,12.853178505386333,3782.1782178217823
429699.0,31320,Castanet-Tolosan,Maison,104.0,5.0,sols,567.0,2022,12,12.970842569763086,4131.721153846154
470000.0,31320,Castanet-Tolosan,Maison,110.0,4.0,sols,789.0,2022,12,13.060490101343552,4272.727272727273
600000.0,31320,Castanet-Tolosan,Maison,130.0,4.0,sols,906.0,2022,12,13.304686600863562,4615.384615384615
420000.0,31320,Castanet-Tolosan,Maison,116.0,3.0,sols,1139.0,2022,12,12.948012371209098,3620.689655172414
340000.0,31320,Castanet-Tolosan,Maison,69.0,3.0,sols,607.0,2022,12,12.73670383776449,4927.536231884058
337000.0,31320,Castanet-Tolosan,Maison,101.0,5.0,sols,349.0,2022,12,12.727841176689147,3336.633663366337
350190.0,31170,Tournefeuille,Maison,105.0,5.0,,0.0,2023,1,12.76623399890342,3335.1428571428573
341150.0,31170,Tournefeuille,Maison,114.0,5.0,sols,581.0,2023,1,12.740080473501182,2992.5438596491226
322300.0,31170,Tournefeuille,Maison,85.0,4.0,sols,397.0,2023,1,12.683241170498064,3791.764705882353
460100.0,31170,Tournefeuille,Maison,169.0,6.0,sols,652.0,2023,1,13.039201309581754,2722.4852071005917
216280.0,31170,Tournefeuille,Maison,70.0,3.0,,0.0,2023,1,12.284333767121279,3089.714285714286
205000.0,31170,Tournefeuille,Maison,46.0,3.0,sols,392.0,2023,1,12.230770136157428,4456.521739130435
534870.0,31170,Tournefeuille,Maison,148.0,5.0,sols,604.0,2023,1,13.189780875308355,3613.9864864864867
237000.0,31170,Tournefeuille,Maison,82.0,4.0,sols,172.0,2023,1,12.37581963951765,2890.243902439024
345000.0,31170,Tournefeuille,Maison,95.0,4.0,sols,642.0,2023,1,12.75130259456002,3631.5789473684213
260000.0,31170,Tournefeuille,Maison,79.0,4.0,sols,333.0,2023,1,12.468440756144114,3291.1392405063293
630050.0,31170,Tournefeuille,Maison,180.0,6.0,sols,665.0,2023,1,13.353556047472201,3500.277777777778
413500.0,31170,Tournefeuille,Maison,122.0,5.0,,0.0,2023,2,12.932415211822644,3389.344262295082
626200.0,31170,Tournefeuille,Maison,192.0,7.0,terrains d'agrément,728.0,2023,2,13.347426684807054,3261.4583333333335
440150.0,31170,Tournefeuille,Maison,134.0,5.0,sols,254.0,2023,2,12.994873128839215,3284.7014925373132
359000.0,31170,Tournefeuille,Maison,85.0,4.0,terrains d'agrément,510.0,2023,2,12.791080452981857,4223.529411764706
317310.0,31170,Tournefeuille,Maison,83.0,4.0,sols,438.0,2023,2,12.667637644477473,3823.012048192771
417019.0,31170,Tournefeuille,Maison,115.0,5.0,sols,462.0,2023,2,12.940889461261511,3626.2521739130434
350000.0,31170,Tournefeuille,Maison,110.0,4.0,sols,516.0,2023,1,12.765691290604371,3181.818181818182
346650.0,31170,Tournefeuille,Maison,94.0,4.0,sols,294.0,2023,2,12.756073789120551,3687.7659574468084
319000.0,31170,Tournefeuille,Maison,105.0,5.0,sols,610.0,2023,2,12.672949516558306,3038.095238095238
398750.0,31170,Tournefeuille,Maison,100.0,6.0,sols,982.0,2023,1,12.896092440915037,3987.5
336000.0,31170,Tournefeuille,Maison,90.0,4.0,sols,459.0,2023,2,12.724869415131389,3733.3333333333335
277100.0,31170,Tournefeuille,Maison,89.0,4.0,,0.0,2023,1,12.532137339650044,3113.483146067416
224990.0,31170,Tournefeuille,Maison,82.0,4.0,sols,162.0,2023,2,12.323815680386536,2743.7804878048782
480070.0,31170,Tournefeuille,Maison,160.0,6.0,sols,540.0,2023,2,13.081689288612148,3000.4375
384930.0,31170,Tournefeuille,Maison,79.0,3.0,sols,883.0,2023,2,12.860819376428738,4872.53164556962
356000.0,31170,Tournefeuille,Maison,85.0,4.0,,0.0,2023,2,12.782688818818986,4188.235294117647
407000.0,31170,Tournefeuille,Maison,109.0,4.0,sols,633.0,2023,3,12.91657092142417,3733.9449541284403
550160.0,31170,Tournefeuille,Maison,139.0,4.0,sols,1004.0,2023,2,13.217966241645112,3957.9856115107914
407200.0,31170,Tournefeuille,Maison,129.0,4.0,sols,602.0,2023,3,12.917062200011113,3156.5891472868216
300000.0,31170,Tournefeuille,Maison,90.0,4.0,sols,701.0,2023,3,12.611541086966115,3333.3333333333335
610830.0,31170,Tournefeuille,Maison,148.0,6.0,sols,1000.0,2023,3,13.322575604149394,4127.22972972973
465932.0,31170,Tournefeuille,Maison,132.0,6.0,sols,643.0,2023,3,13.05179712594687,3529.787878787879
354000.0,31170,Tournefeuille,Maison,89.0,4.0,sols,646.0,2023,3,12.777055016970678,3977.5280898876404
286500.0,31170,Tournefeuille,Maison,98.0,4.0,sols,232.0,2023,3,12.565497305532237,2923.469387755102
295000.0,31170,Tournefeuille,Maison,122.0,5.0,,0.0,2023,3,12.59473402514672,2418.032786885246
395565.0,31170,Tournefeuille,Maison,100.0,8.0,sols,597.0,2023,3,12.888072929637783,3955.65
407000.0,31170,Tournefeuille,Maison,92.0,4.0,sols,519.0,2023,3,12.91657092142417,4423.913043478261
130500.0,31170,Tournefeuille,Maison,138.0,6.0,sols,658.0,2023,3,11.779136168550774,945.6521739130435
380610.0,31170,Tournefeuille,Maison,108.0,5.0,sols,677.0,2023,3,12.849533135160643,3524.1666666666665
256000.0,31170,Tournefeuille,Maison,90.0,5.0,sols,346.0,2023,3,12.45293662970407,2844.4444444444443
197000.0,31170,Tournefeuille,Maison,100.0,5.0,sols,294.0,2023,3,12.190964083849375,1970.0
345000.0,31170,Tournefeuille,Maison,110.0,5.0,sols,1192.0,2023,4,12.75130259456002,3136.3636363636365
453054.0,31170,Tournefeuille,Maison,132.0,6.0,sols,722.0,2023,3,13.023768809898765,3432.2272727272725
245300.0,31170,Tournefeuille,Maison,72.0,3.0,,0.0,2023,4,12.410241306879119,3406.9444444444443
239000.0,31170,Tournefeuille,Maison,70.0,3.0,,0.0,2023,4,12.384223015005313,3414.285714285714
539100.0,31170,Tournefeuille,Maison,171.0,7.0,sols,610.0,2023,3,13.197658216381464,3152.6315789473683
449750.0,31170,Tournefeuille,Maison,111.0,4.0,sols,696.0,2023,4,13.016449375267785,4051.801801801802
598200.0,31170,Tournefeuille,Maison,149.0,6.0,sols,1215.0,2023,4,13.301682096858299,4014.7651006711408
326400.0,31170,Tournefeuille,Maison,90.0,4.0,sols,540.0,2023,3,12.695881965792886,3626.6666666666665
340600.0,31170,Tournefeuille,Maison,92.0,4.0,sols,460.0,2023,4,12.738466983201718,3702.1739130434785
